Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
7664093926,L,OB,1,5,2908,PAMT170056,22,44:00.0,3,3:00,324,324,324
7664095704,L,OB,1,1,62,131349,97,45:00.0,4,18:00,246,246,246
7664098243,L,OB,1,1,410,123052,99,31:00.0,5,10:00,261,261,261
7664125065,L,OB,1,6,4985,127027,90,19:00.0,4,18:00,355,355,355
766413392X,L,OB,1,13,7950,123101,62,18:00.0,5,13:00,324,324,324
7664134855,L,OB,1,6,2014,126455,3,45:00.0,1,12:00,324,324,324
7664134864,L,OB,1,2,1228,118361,3,15:00.0,6,3:00,324,324,324
7664151905,L,OB,1,1,720,134306,97,27:00.0,5,3:00,246,246,246
7664166306,L,OB,1,3,7344,123484,88,32:00.0,7,2:00,245,245,245
7664166324,L,OB,1,2,4896,123484,88,33:00.0,7,2:00,245,245,245
7664166452,L,IB,1,1,218,134396,140,19:00.0,3,12:00,402,402,402
7664166508,L,CTY,1,8,6690,290019,170,35:00.0,5,8:00,435,422,422
7664173456,L,OB,1,1,999,138764,97,38:00.0,2,13:00,246,246,246
7664173456,L,OB,1,1,999,138764,97,03:00.0,2,5:00,246,246,246
7664173667,L,OB,1,1,496,125058,90,23:00.0,2,13:00,355,355,355
7664173840,L,OB,1,1,903,132378,97,35:00.0,4,5:00,246,246,246
7664187307,L,OB,1,1,570,128798,97,35:00.0,4,16:00,246,246,246
7664205329,L,IB,1,7,600,261391,138,56:00.0,6,9:00,411,411,411
7664240812,L,IB,1,2,317,431008,111,36:00.0,1,16:00,309,309,309
7664241802,L,OB,1,1,978,129907,95,05:00.0,3,16:00,272,272,272
7664241820,L,IB,1,1,1374,261399,101,47:00.0,3,16:00,313,309,309
7664241849,L,OB,1,1,577,140064,55,19:00.0,4,2:00,324,324,245
7664251042,L,IB,1,1,164,138392,111,18:00.0,5,15:00,371,309,309
7664254288,L,OB,1,2,1569,290356,93,55:00.0,5,21:00,312,312,312
7664256277,L,IB,1,1,3328,122296,111,42:00.0,3,16:00,377,309,309
7664256313,L,OB,1,1,1450,T525256478,83,37:00.0,6,14:00,272,272,272
7664258935,L,IB,1,1,1002,558245,101,51:00.0,1,7:00,223,309,309
7664263317,L,OB,1,1,605,130822,82,35:00.0,1,17:00,355,355,355
7664263317,L,OB,1,1,605,130822,90,26:00.0,1,12:00,355,355,355
7664277525,L,IB,1,2,2016,124224,109,58:00.0,1,8:00,396,309,347
7664277534,L,OB,1,4,5402,127002,36,33:00.0,2,0:00,324,324,324
7664287205,L,IB,1,2,400,121688,121,42:00.0,2,3:00,246,246,246
7664292009,L,OB,1,5,3133,124076,58,24:00.0,6,4:00,324,324,324
7664294025,L,OB,1,1,1620,129810,44,11:00.0,5,1:00,324,324,324
7664294759,L,IB,1,4,2677,125916,116,16:00.0,2,2:00,312,312,312
7664297453,L,IB,1,1,375,130554,101,27:00.0,5,19:00,627,309,309
7664301047,L,OB,1,160,5445,134858,70,24:00.0,4,12:00,272,272,272
766430233X,L,OB,1,2,1430,133532,59,15:00.0,6,15:00,324,324,324
7664302358,L,OB,1,2,1172,134053,59,45:00.0,6,16:00,324,324,324
766430552X,L,IB,1,4,8130,125642,111,39:00.0,3,5:00,388,309,309
7664306244,L,OB,1,1,350,139575,1,21:00.0,2,3:00,324,324,324
7664308994,L,OB,1,2,3551,125855,93,28:00.0,1,8:00,312,312,312
7664309003,L,IB,1,5,12540,558245,101,30:00.0,1,10:00,223,309,309
7664311515,L,IB,1,3,3057,559998,111,50:00.0,7,3:00,314,309,309
7664311991,L,OB,1,1,480,123921,93,41:00.0,4,5:00,312,312,312
7664312193,L,IB,1,6,762,430952,111,19:00.0,7,15:00,394,309,309
7664327813,L,OB,1,1,1154,125647,80,51:00.0,7,1:00,250,250,250
7664327988,L,OB,1,2,119,135815,32,45:00.0,5,20:00,324,324,324
7664337439,L,OB,1,1,388,131188,90,23:00.0,2,8:00,355,355,355
7664337448,L,OB,1,1,619,45664,42,34:00.0,2,7:00,324,324,324
7664337484,L,OB,1,1,1990,134053,42,01:00.0,7,14:00,324,324,324
7664338620,L,IB,1,1,1035,558245,101,44:00.0,1,9:00,627,309,309
7664339419,L,IB,1,1,168,PAMT180175,142,07:00.0,6,15:00,431,431,431
7664340986,L,OB,1,1,403,139596,95,48:00.0,6,16:00,272,272,272
7664340986,L,OB,1,1,403,139596,95,48:00.0,6,16:00,272,272,272
7664368870,L,OB,1,5,5182,138705,27,04:00.0,2,11:00,324,324,324
7664368935,L,OB,1,2,1909,127984,93,54:00.0,7,1:00,312,312,312
7664371575,L,OB,1,3,3386,131650,97,52:00.0,1,16:00,246,246,246
766437394X,L,OB,1,1,915,134053,17,24:00.0,7,7:00,324,324,324
7664374251,L,IB,1,1,980,122296,111,08:00.0,3,16:00,377,309,309
766437504X,L,OB,1,84,895,45664,95,28:00.0,2,7:00,272,272,272
766437504X,L,OB,1,84,895,45664,93,25:00.0,2,21:00,272,272,272
7664388515,L,OB,1,1,320,130584,97,35:00.0,5,8:00,246,246,246
7664388818,L,OB,1,1,195,127002,38,16:00.0,1,21:00,324,324,324
7664423376,L,OB,1,1,1298,132249,53,07:00.0,3,3:00,324,324,324
7664425154,L,OB,1,3,1820,134844,97,01:00.0,2,19:00,246,246,246
7664425549,L,OB,1,3,1820,130584,97,42:00.0,4,22:00,246,246,246
766443917X,L,OB,1,3,161,211275,45,55:00.0,2,8:00,324,324,324
7664460336,L,OB,1,1,160,128798,97,26:00.0,4,16:00,246,246,246
7664463690,L,OB,1,1,210,530551,15,59:00.0,3,0:00,324,324,324
7664465331,L,OB,1,1,282,276230,57,20:00.0,2,6:00,324,324,324
7664467578,L,OB,1,1,597,45243,90,24:00.0,5,10:00,355,355,355
7664467596,L,OB,1,1,215,290356,26,45:00.0,5,21:00,324,324,324
7664469850,L,OB,1,1,668,136929,95,57:00.0,4,11:00,272,272,272
766447008X,L,OB,1,1,470,137541,22,07:00.0,4,13:00,324,324,324
7664470355,L,OB,1,1,238,558629,4,17:00.0,6,18:00,324,324,324
7664470483,L,OB,1,1,239,261257,12,46:00.0,4,11:00,324,324,324
7664470822,L,OB,1,1,305,131650,97,26:00.0,2,2:00,246,246,246
7664485315,L,OB,1,2,4040,130990,97,55:00.0,4,21:00,246,246,246
7664488523,L,OB,1,1,235,127027,90,00:00.0,5,1:00,355,355,355
7664488541,L,OB,1,1,339,133570,95,42:00.0,4,16:00,272,272,272
7664488606,L,OB,1,1,118,127027,90,20:00.0,4,18:00,355,355,355
7664488918,L,OB,1,3,371,135566,90,18:00.0,1,1:00,355,355,355
7664488990,L,OB,1,1,250,128658,90,41:00.0,5,12:00,355,355,355
7664494757,L,OB,1,1,173,R621153029,86,08:00.0,4,9:00,356,356,356
766449593X,L,OB,1,1,267,136578,86,42:00.0,4,20:00,356,356,356
7664496003,L,OB,1,2,370,133553,86,09:00.0,7,1:00,356,356,356
7664496764,L,OB,1,1,1660,138217,35,24:00.0,1,13:00,324,324,324
7664496800,L,OB,1,1,1333,128281,4,44:00.0,1,3:00,324,324,324
7664496957,L,OB,1,1,269,134158,97,02:00.0,6,19:00,246,246,246
7664497406,L,OB,1,1,665,202206,90,42:00.0,4,23:00,355,355,355
7664497433,L,OB,1,1,232,123822,15,33:00.0,5,1:00,324,324,324
7664498607,L,OB,1,1,360,134468,48,36:00.0,7,13:00,324,324,324
7664498699,L,OB,1,1,150,134468,48,22:00.0,7,12:00,324,324,324
7664499193,L,CTY,1,2,907,137796,173,07:00.0,3,21:00,251,251,251
7664499862,L,IB,1,2,620,126882,105,34:00.0,7,7:00,251,251,251
7664499871,L,IB,1,1,100,126882,105,36:00.0,7,7:00,251,251,251
766450803X,L,OB,1,16,9860,133911,89,03:00.0,4,5:00,272,272,272
7664524035,L,OB,1,2,600,132147,58,20:00.0,6,14:00,324,324,324
7664532157,L,IB,1,4,295,129510,123,25:00.0,1,7:00,261,261,261
766453487X,L,OB,1,1,143,277216,84,10:00.0,7,9:00,216,216,216
7664537931,L,OB,1,1,1800,118672,99,50:00.0,3,9:00,261,261,261
7664538014,L,OB,1,1,350,128048,99,17:00.0,5,3:00,261,261,261
7664542890,L,OB,1,2,1540,131271,80,07:00.0,1,4:00,250,250,250
7664543523,L,IB,1,1,500,134051,105,40:00.0,5,13:00,251,251,251
7664544412,L,OB,1,2,4595,129510,30,25:00.0,1,21:00,324,324,324
7664547162,L,IB,1,1,980,135636,105,39:00.0,1,17:00,251,251,251
7664550810,L,OB,1,2,635,136578,99,41:00.0,7,0:00,261,261,261
766455093X,L,OB,1,1,191,122892,99,24:00.0,5,13:00,261,261,261
7664557778,L,OB,1,1,302,139442,99,56:00.0,4,4:00,270,261,261
7664558016,L,OB,1,2,769,131413,19,59:00.0,2,1:00,324,324,324
7664561958,L,OB,1,1,500,133217,82,14:00.0,6,9:00,216,216,216
7664563085,L,OB,1,1,1120,138157,82,30:00.0,3,17:00,216,216,216
7664563543,L,OB,1,1,195,123312,25,38:00.0,3,7:00,324,324,324
766456424X,L,OB,1,3,1245,128749,82,38:00.0,1,7:00,216,216,216
7664564268,L,OB,1,1,345,560958,41,15:00.0,2,14:00,324,324,324
7664564643,L,OB,1,1,235,139555,99,24:00.0,7,21:00,261,261,261
7664564643,L,OB,1,1,235,139555,99,17:00.0,7,1:00,261,261,261
7664566706,L,OB,1,102,1315,430673,44,22:00.0,5,0:00,324,324,324
7664567384,L,OB,1,1,375,131683,97,32:00.0,7,3:00,246,246,246
7664567402,L,OB,1,1,39,530173,23,02:00.0,6,7:00,324,324,324
7664567420,L,OB,1,1,339,530173,44,10:00.0,5,21:00,324,324,324
7664567449,L,OB,1,2,735,133280,97,11:00.0,5,15:00,246,246,246
7664567458,L,OB,1,1,681,118672,99,02:00.0,3,9:00,261,261,261
7664567613,L,OB,1,1,10,128045,82,30:00.0,6,6:00,216,216,216
7664567714,L,OB,1,1,594,131798,99,37:00.0,3,2:00,261,261,261
7664572664,L,OB,1,2,2287,123312,15,30:00.0,3,7:00,324,324,324
7664575268,L,OB,1,1,1145,136586,82,53:00.0,3,14:00,216,216,216
7664575277,L,OB,1,1,1505,131317,98,01:00.0,3,13:00,243,243,243
7664575277,L,OB,1,1,1505,131317,96,51:00.0,3,8:00,243,243,243
7664579127,L,OB,1,1,300,123312,58,26:00.0,2,0:00,324,324,324
7664579181,L,OB,1,1,300,430361,58,45:00.0,4,20:00,324,324,324
766457942X,L,OB,1,2,2180,129927,58,54:00.0,3,8:00,324,324,324
7664579511,L,OB,1,1,300,125647,52,41:00.0,6,11:00,324,324,324
7664579511,L,OB,1,1,300,125647,58,33:00.0,6,8:00,324,324,324
7664579823,L,OB,1,2,2330,138200,97,42:00.0,5,15:00,246,246,246
766457997X,L,OB,1,1,195,138814,99,31:00.0,1,18:00,261,261,261
7664579998,L,OB,1,2,550,137311,84,52:00.0,7,0:00,216,216,216
7664580007,L,OB,1,1,164,131124,99,21:00.0,7,10:00,261,261,261
766458503X,L,OB,1,1,750,131124,99,21:00.0,7,10:00,261,261,261
766458833X,L,OB,1,1,854,131926,99,32:00.0,6,4:00,261,261,261
7664588486,L,OB,1,4,5000,125075,77,00:00.0,4,1:00,261,261,261
7664588495,L,OB,1,3,3321,125075,77,01:00.0,4,1:00,261,261,261
7664588513,L,OB,1,1,530,200865,40,29:00.0,6,2:00,324,324,324
766458855X,L,OB,1,1,195,568046,77,26:00.0,7,21:00,261,261,261
766458855X,L,OB,1,1,195,568046,99,39:00.0,7,6:00,261,261,261
7664595389,L,IB,1,1,429,530277,105,26:00.0,2,7:00,251,251,251
7664595452,L,OB,1,5,9373,128037,37,30:00.0,3,14:00,324,324,324
7664601787,L,OB,1,1,555,134462,84,07:00.0,5,5:00,216,216,216
7664601787,L,OB,1,1,555,134462,84,51:00.0,5,23:00,216,216,216
7664607680,L,OB,1,1,300,123484,58,58:00.0,6,17:00,324,324,324
7664609752,L,OB,1,1,166,290985,84,37:00.0,5,8:00,216,216,216
766460978X,L,OB,1,1,1180,124274,34,13:00.0,6,2:00,324,324,324
7664614143,L,OB,1,46,500,122892,99,19:00.0,5,13:00,261,261,261
7664616902,L,OB,1,2,1080,291242,99,15:00.0,1,10:00,261,261,261
7664616902,L,OB,1,2,1080,291242,99,07:00.0,2,10:00,261,261,261
7664620422,L,OB,1,134,1050,139715,99,07:00.0,5,16:00,261,261,261
7664622155,L,OB,1,1,865,131200,97,40:00.0,6,2:00,246,246,246
7664622229,L,OB,1,1,935,132363,97,27:00.0,2,9:00,246,246,246
7664622274,L,OB,1,1,1557,128904,97,21:00.0,5,14:00,246,246,246
7664622788,L,OB,1,3,2170,560539,84,14:00.0,6,6:00,216,216,216
7664628086,L,OB,1,1,560,123312,32,58:00.0,3,4:00,324,324,324
7664628113,L,OB,1,4,5560,430673,43,23:00.0,4,7:00,324,324,324
7664637849,L,OB,1,2,653,821437,82,10:00.0,3,9:00,216,216,216
7664637876,L,OB,1,1,329,132056,52,58:00.0,6,3:00,324,324,324
7664637921,L,OB,1,1,335,131333,81,51:00.0,7,14:00,246,246,246
7664638114,L,OB,1,3,828,138764,46,05:00.0,2,10:00,324,324,324
7664638123,L,OB,1,1,474,130634,99,55:00.0,2,13:00,270,261,261
7664638141,L,OB,1,1,726,128666,82,31:00.0,5,15:00,216,216,216
7664638141,L,OB,1,1,726,128666,84,14:00.0,5,13:00,216,216,216
7664647657,L,OB,1,1,2625,129927,49,07:00.0,3,9:00,324,324,324
7664652771,L,OB,1,5,2615,281371,49,31:00.0,5,14:00,324,324,324
7664653579,L,OB,1,4,2190,126251,58,40:00.0,2,15:00,324,324,324
7664653579,L,OB,1,4,2190,126251,58,49:00.0,2,15:00,324,324,324
7664653579,L,OB,1,4,2190,126251,49,51:00.0,3,23:00,324,324,324
7664654816,L,OB,1,1,590,123312,44,05:00.0,2,7:00,324,324,324
766465488X,L,OB,1,2,290,135077,99,10:00.0,4,9:00,261,261,261
7664721696,L,IB,1,1,505,119015,105,59:00.0,3,18:00,251,251,251
7664727306,L,OB,1,2,800,131779,34,42:00.0,6,20:00,324,324,324
7664731908,L,IB,1,1,345,T326599597,146,12:00.0,6,15:00,344,621,621
7664731917,L,IB,1,1,345,T326599597,146,13:00.0,6,15:00,344,621,621
7664732779,L,IB,1,1,335,291124,117,50:00.0,7,6:00,152,135,135
7664733740,L,IB,1,1,335,291124,117,04:00.0,7,6:00,152,135,135
766473375X,L,IB,1,1,335,291124,117,56:00.0,7,6:00,152,135,135
7664733850,L,OB,1,7,896,559190,7,37:00.0,2,1:00,324,324,324
7664796258,L,OB,1,1,12,130986,87,12:00.0,4,5:00,857,857,857
7664801381,L,OB,1,1,195,132078,35,17:00.0,6,0:00,324,324,324
7664802528,L,OB,1,1,28,137837,97,02:00.0,1,15:00,246,246,246
7664803839,L,OB,1,1,31,131200,97,32:00.0,6,3:00,246,246,246
7664804140,L,OB,1,1,98,131200,97,40:00.0,6,4:00,246,246,246
7664851110,L,OB,1,2,245,130996,97,20:00.0,5,10:00,246,246,246
7664851157,L,OB,1,1,154,138200,97,35:00.0,5,16:00,246,246,246
7664851193,L,OB,1,1,286,121714,97,00:00.0,4,21:00,246,246,246
7664904094,L,IB,1,2,935,135387,121,46:00.0,4,16:00,153,153,153
7664904177,L,IB,1,2,1071,278466,121,20:00.0,4,19:00,153,153,153
7664904341,L,OB,1,7,2593,126445,82,10:00.0,5,16:00,216,216,216
7664904397,L,IB,1,5,2640,R244721590,121,13:00.0,1,15:00,153,153,153
7664904433,L,OB,1,3,1134,138386,84,41:00.0,6,8:00,216,216,216
766492702X,L,OB,1,1,430,128666,82,18:00.0,5,17:00,216,216,216
7664945481,L,OB,1,3,2544,138200,97,34:00.0,5,17:00,246,246,246
7664966363,L,OB,1,1,100,134608,82,18:00.0,6,0:00,216,216,216
7664966592,L,OB,1,1,800,134350,80,01:00.0,5,17:00,250,250,250
766496761X,L,IB,1,1,235,129572,117,52:00.0,6,19:00,158,135,135
7664967692,L,IB,1,1,220,559359,117,19:00.0,3,13:00,155,135,135
7664967692,L,IB,1,1,220,559359,115,33:00.0,3,20:00,155,135,135
7664967710,L,OB,1,3,3240,430911,80,37:00.0,3,13:00,250,250,250
7664968179,L,OB,1,1,315,125647,80,28:00.0,6,15:00,250,250,250
7664971268,L,IB,1,1,210,127316,125,56:00.0,6,0:00,187,211,211
7664972588,L,IB,1,1,142,137788,119,56:00.0,1,18:00,122,135,135
7664972597,L,OB,1,1,1456,130584,97,46:00.0,4,19:00,246,246,246
766497267X,L,IB,1,1,182,132855,107,59:00.0,4,6:00,202,202,202
7664973394,L,OB,1,1,394,117878,82,15:00.0,4,14:00,216,216,216
766497344X,L,OB,1,1,200,130714,65,45:00.0,5,3:00,324,324,324
7664974027,L,OB,1,3,4300,132323,59,14:00.0,7,1:00,324,324,324
7664974173,L,OB,1,2,779,134462,84,28:00.0,5,22:00,216,216,216
766497476X,L,OB,1,3,3305,131719,96,13:00.0,1,13:00,243,243,243
7664974961,L,OB,1,2,1515,R6213954,96,51:00.0,7,14:00,243,243,243
7664977574,L,OB,1,1,175,134453,65,27:00.0,7,0:00,324,324,324
7664977639,L,OB,1,1,265,136214,84,51:00.0,4,16:00,216,216,216
7664977720,L,OB,1,1,305,132056,84,15:00.0,5,13:00,216,216,216
7664977904,L,IB,1,1,195,125720,125,34:00.0,3,14:00,201,211,211
7664977922,L,OB,1,1,135,135077,99,37:00.0,3,23:00,285,261,261
7664978079,L,OB,1,1,200,842040,65,12:00.0,7,6:00,324,324,324
7664986924,L,OB,1,1,1540,138451,96,37:00.0,6,3:00,243,243,243
7664988327,L,OB,1,1,222,134844,97,48:00.0,3,1:00,246,246,246
7664988390,L,IB,1,1,243,135512,105,49:00.0,4,23:00,251,251,251
7664989701,L,IB,1,1,702,133848,123,01:00.0,4,5:00,178,211,211
7664990096,L,IB,1,1,85,126985,125,56:00.0,5,2:00,111,211,211
7664990096,L,IB,1,1,85,126985,123,08:00.0,4,8:00,111,211,211
7664993039,L,IB,1,1,310,136602,105,23:00.0,6,22:00,251,251,251
7664994321,L,OB,1,1,360,132323,4,12:00.0,6,22:00,324,324,324
7664995028,L,OB,1,3,1710,136084,51,44:00.0,4,5:00,324,324,324
7664995046,L,OB,1,3,3370,135168,96,16:00.0,1,0:00,243,243,243
7664995174,L,OB,1,2,2772,133586,97,19:00.0,6,0:00,246,246,246
7664995183,L,OB,1,3,3040,133586,97,10:00.0,6,3:00,246,246,246
7664998016,L,OB,1,1,110,129758,91,39:00.0,4,1:00,857,857,857
7664999217,L,OB,1,1,530,135630,82,14:00.0,5,22:00,216,216,216
7664999217,L,OB,1,1,530,135630,84,19:00.0,5,21:00,216,216,216
7664999327,L,OB,1,9,5240,251288,52,19:00.0,6,0:00,324,324,324
7665002499,L,OB,1,1,615,130964,82,34:00.0,6,15:00,216,216,216
7665014617,L,OB,1,1,2500,249130,80,37:00.0,6,10:00,250,250,250
7665015890,L,OB,1,1,350,530173,46,42:00.0,6,6:00,324,324,324
7665015991,L,OB,1,1,400,132521,99,47:00.0,4,3:00,261,261,261
7665117961,L,OB,1,1,245,134522,28,19:00.0,4,4:00,324,324,324
7665118035,L,IB,1,1,195,139719,123,30:00.0,3,19:00,187,211,211
7665118392,L,OB,1,1,855,126722,97,14:00.0,6,15:00,246,246,246
766511842X,L,IB,1,1,231,278780,119,42:00.0,4,5:00,112,135,135
7665122260,L,OB,1,6,3620,128546,80,39:00.0,3,16:00,250,250,250
7665124543,L,OB,1,1,190,410366,52,12:00.0,2,3:00,324,324,324
7665124671,L,OB,1,7,3543,135994,97,24:00.0,4,10:00,246,246,246
7665124718,L,IB,1,1,191,135830,125,11:00.0,4,23:00,187,211,211
7665131381,L,IB,1,1,195,R621563342,148,17:00.0,5,22:00,621,621,621
7665131931,L,OB,1,1,192,135077,99,44:00.0,3,22:00,261,261,261
7665132739,L,OB,1,1,473,122920,36,37:00.0,3,0:00,324,324,324
7665132748,L,OB,1,1,520,127007,36,42:00.0,7,18:00,324,324,324
7665132757,L,OB,1,1,773,127007,36,41:00.0,7,18:00,324,324,324
7665148092,L,OB,1,1,234,127887,82,03:00.0,4,21:00,216,216,216
766514867X,L,IB,1,2,3900,123552,117,20:00.0,4,17:00,143,135,135
7665148707,L,OB,1,2,566,126288,80,24:00.0,5,15:00,250,250,250
7665148734,L,OB,1,3,5120,118632,88,39:00.0,2,13:00,245,245,245
7665153381,L,OB,1,3,525,261243,88,22:00.0,5,21:00,245,245,245
766515340X,L,OB,1,3,420,140004,88,13:00.0,7,1:00,245,245,245
7665153803,L,IB,1,1,198,135512,105,16:00.0,5,21:00,251,251,251
7665153812,L,IB,1,1,404,121880,102,36:00.0,6,4:00,243,243,243
7665154142,L,IB,1,1,198,132077,105,23:00.0,4,15:00,251,251,251
7665154142,L,IB,1,1,198,132077,109,49:00.0,4,17:00,251,251,251
7665154151,L,OB,1,1,245,131830,19,29:00.0,5,5:00,324,324,324
7665154160,L,OB,1,1,404,117878,82,15:00.0,4,16:00,216,216,216
7665154189,L,OB,1,1,445,290950,96,59:00.0,6,10:00,243,243,243
7665154189,L,OB,1,1,445,290950,96,47:00.0,6,12:00,243,243,243
7665154225,L,IB,1,1,234,134037,125,00:00.0,6,11:00,218,211,211
7665154225,L,IB,1,1,234,134037,123,46:00.0,6,8:00,218,211,211
7665154582,L,OB,1,1,455,132378,97,47:00.0,4,5:00,246,246,246
7665166013,L,OB,1,2,688,139555,99,59:00.0,7,20:00,261,261,261
7665167077,L,OB,1,1,435,249130,80,52:00.0,6,5:00,250,250,250
7665167077,L,OB,1,1,435,249130,80,47:00.0,5,23:00,250,250,250
7665167122,L,OB,1,1,241,430563,82,01:00.0,6,5:00,216,216,216
7665167342,L,OB,1,1,110,530173,28,11:00.0,6,4:00,324,324,324
7665168278,L,OB,1,1,175,R621919186,28,14:00.0,2,4:00,324,324,324
7665168332,L,OB,1,1,255,131068,28,53:00.0,5,3:00,324,324,324
7665168332,L,OB,1,1,255,131068,28,08:00.0,6,3:00,324,324,324
766516847X,L,OB,1,1,415,138814,99,57:00.0,1,8:00,261,261,261
7665168489,L,IB,1,1,185,139719,123,33:00.0,3,21:00,187,211,211
7665168507,L,OB,1,1,250,R621918998,28,29:00.0,4,8:00,324,324,324
7665169946,L,OB,1,2,2650,138994,96,15:00.0,4,18:00,243,243,243
7665170368,L,OB,1,1,506,129510,99,16:00.0,2,11:00,261,261,261
7665172182,L,OB,1,1,534,430399,84,46:00.0,6,3:00,216,216,216
7665177911,L,OB,1,6,3158,128014,91,14:00.0,5,2:00,213,857,857
7665179159,L,OB,1,25,1890,118834,6,14:00.0,4,5:00,324,324,324
7665179186,L,OB,1,2,1195,530173,6,30:00.0,6,4:00,324,324,324
7665179992,L,OB,1,1,240,559552,82,16:00.0,7,5:00,216,216,216
7665186675,L,OB,1,1,103,135039,91,22:00.0,7,8:00,213,857,857
766518673X,L,OB,1,1,103,119775,82,37:00.0,7,22:00,216,216,216
7665189562,L,OB,1,1,285,132842,97,07:00.0,4,7:00,246,246,246
7665195109,L,IB,1,1,275,531059,116,36:00.0,6,6:00,250,250,250
7665195127,L,OB,1,1,203,560539,84,14:00.0,6,6:00,216,216,216
7665195246,L,OB,1,1,315,137400,96,35:00.0,5,0:00,243,243,243
7665195264,L,IB,1,1,585,126882,105,00:00.0,7,11:00,251,251,251
7665198537,L,OB,1,2,1655,132056,84,26:00.0,5,17:00,216,216,216
7665200966,L,OB,1,1,385,135828,99,28:00.0,5,21:00,261,261,261
7665202881,L,OB,1,1,740,430161,31,03:00.0,5,2:00,324,324,324
7665203660,L,OB,1,1,200,559997,65,14:00.0,6,3:00,324,324,324
7665203689,L,OB,1,1,565,131272,80,33:00.0,6,4:00,250,250,250
7665203698,L,OB,1,24,312,138201,84,12:00.0,4,22:00,216,216,216
7665203725,L,OB,1,1,330,137391,91,48:00.0,4,20:00,857,857,857
7665206832,L,IB,1,1,1745,135496,125,25:00.0,6,5:00,218,211,211
7665212305,L,OB,1,2,1180,135534,60,26:00.0,3,15:00,324,324,324
7665212314,L,OB,1,1,960,132323,54,16:00.0,5,22:00,324,324,324
7665212323,L,OB,1,1,595,132323,54,42:00.0,5,22:00,324,324,324
7665212341,L,OB,1,2,950,118834,54,42:00.0,3,14:00,324,324,324
7665212350,L,OB,1,3,592,127007,54,34:00.0,7,13:00,324,324,324
7665212350,L,OB,1,3,592,127007,54,56:00.0,7,14:00,324,324,324
7665212379,L,OB,1,4,1960,133998,67,01:00.0,5,18:00,324,324,324
7665212388,L,IB,1,1,600,R621810773,166,53:00.0,1,12:00,324,324,324
7665212406,L,OB,1,1,330,133304,54,43:00.0,6,20:00,324,324,324
7665212891,L,IB,1,1,415,123489,123,34:00.0,6,16:00,111,211,211
7665212900,L,IB,1,2,380,134051,105,59:00.0,5,4:00,251,251,251
7665213075,L,OB,1,1,175,R621808419,20,28:00.0,6,2:00,324,324,324
7665215046,L,OB,1,1,407,T857191005,91,16:00.0,3,14:00,220,857,857
766521676X,L,OB,1,1,404,122866,91,35:00.0,2,8:00,857,857,857
7665216815,L,OB,1,1,186,277216,84,13:00.0,1,5:00,216,216,216
7665217026,L,OB,1,1,450,558813,48,23:00.0,6,5:00,324,324,324
766521775X,L,OB,1,2,1815,138780,31,48:00.0,5,6:00,324,324,324
7665217832,L,OB,1,2,560,127581,80,21:00.0,4,10:00,250,250,250
7665222984,L,OB,1,1,301,904221,84,07:00.0,4,7:00,216,216,216
766522644X,L,OB,1,2,1012,133251,97,12:00.0,2,2:00,261,261,261
7665226688,L,OB,1,1,506,130496,99,17:00.0,1,2:00,261,261,261
7665226733,L,OB,1,1,240,131068,20,13:00.0,5,3:00,324,324,324
7665227788,L,OB,1,1,379,128904,97,42:00.0,5,13:00,246,246,246
7665228630,L,OB,1,1,2400,134192,96,46:00.0,5,1:00,243,243,243
7665234049,L,OB,1,1,2195,T24553049,88,08:00.0,4,21:00,245,245,245
7665234296,L,OB,1,2,5000,134608,82,12:00.0,6,1:00,216,216,216
766524217X,L,OB,1,1,458,430399,84,19:00.0,6,3:00,216,216,216
7665242308,L,OB,1,1,528,430563,82,28:00.0,6,7:00,216,216,216
7665243352,L,OB,1,1,280,138457,97,09:00.0,1,2:00,246,246,246
7665243426,L,OB,1,1,236,123203,97,37:00.0,6,21:00,246,246,246
7665251281,L,OB,1,1,530,430864,80,04:00.0,5,13:00,250,250,250
7665251281,L,OB,1,1,530,430864,76,42:00.0,6,17:00,250,250,250
766525141X,L,OB,1,1,2293,126301,88,37:00.0,1,23:00,245,245,245
7665255535,L,IB,1,5,750,127383,119,47:00.0,7,19:00,152,135,135
7665257277,L,OB,1,2,2384,131349,97,01:00.0,4,18:00,246,246,246
7665260137,L,OB,1,7,5555,128904,97,25:00.0,5,15:00,246,246,246
7665260182,L,OB,1,2,1220,138200,97,17:00.0,5,18:00,246,246,246
7665262290,L,OB,1,20,2659,132737,6,53:00.0,4,4:00,324,324,324
766526285X,L,OB,1,1,365,132966,99,22:00.0,4,17:00,261,261,261
7665263767,L,OB,1,2,2384,135994,97,52:00.0,4,10:00,246,246,246
7665324927,L,IB,1,1,216,129930,117,50:00.0,4,15:00,132,135,135
7665325082,L,IB,1,1,370,138791,123,53:00.0,3,22:00,111,211,211
7665329309,L,OB,1,4,2425,410366,54,10:00.0,7,19:00,324,324,324
7665329327,L,OB,1,3,890,132323,67,43:00.0,6,22:00,324,324,324
7665329336,L,OB,1,2,1245,132323,67,49:00.0,6,22:00,324,324,324
7665336046,L,OB,1,1,1578,136542,99,46:00.0,7,0:00,261,261,261
7665336852,L,OB,1,2,993,125952,99,23:00.0,5,17:00,261,261,261
