Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
776922802X,L,OB,1,2,797,118726,28,40:00.0,1,0:00,289,205,205
7769228057,L,CTY,1,1,390,290086,211,41:00.0,4,6:00,422,422,422
7769228093,L,OB,1,1,396,129854,9,51:00.0,1,0:00,381,381,381
776922813X,L,CTY,1,1,90,135329,201,19:00.0,2,21:00,447,447,447
7769228185,L,OB,1,2,1601,130731,28,18:00.0,2,23:00,289,205,205
7769228212,L,OB,1,1,442,135145,15,45:00.0,2,22:00,223,857,857
7769228221,L,OB,1,2,920,135145,15,38:00.0,2,22:00,250,857,857
7769228230,L,OB,1,1,446,126812,36,31:00.0,2,22:00,312,324,324
7769229330,L,OB,1,1,300,140332,42,52:00.0,3,0:00,213,213,213
7769229469,L,CTY,1,3,9880,126033,200,56:00.0,5,13:00,348,348,348
7769229880,L,IB,1,6,135,136603,121,40:00.0,5,7:00,653,653,653
7769230082,L,CTY,1,1,2200,129061,219,04:00.0,5,8:00,422,422,422
7769230266,L,CTY,1,3,1350,135340,193,42:00.0,4,1:00,244,244,244
7769230394,L,CTY,1,1,29,137246,202,13:00.0,5,10:00,422,422,422
7769230412,L,CTY,1,1,156,131838,202,40:00.0,4,10:00,422,422,422
776923055X,L,CTY,1,1,220,140147,202,13:00.0,5,10:00,422,422,422
7769231530,L,CTY,1,1,268,137653,230,05:00.0,6,4:00,422,422,422
7769231669,L,CTY,1,8,3766,131332,223,36:00.0,4,22:00,422,422,422
7769231687,L,CTY,1,1,680,135843,186,45:00.0,3,22:00,432,432,432
7769232053,L,OB,1,1,75,135149,37,43:00.0,5,19:00,642,642,642
7769232071,L,CTY,1,2,1712,HAEI23421,223,36:00.0,5,4:00,422,422,422
7769232136,L,OB,1,1,710,136649,95,45:00.0,4,10:00,532,431,431
7769232291,L,OB,1,1,240,129772,71,45:00.0,3,22:00,857,857,857
776923242X,L,CTY,1,1,345,125111,193,17:00.0,3,6:00,244,244,244
7769232502,L,IB,1,1,300,131945,100,45:00.0,4,12:00,511,511,511
7769232576,L,CTY,1,1,71,559415,181,18:00.0,4,12:00,421,421,421
7769232585,L,CTY,1,1,60,128281,201,10:00.0,5,16:00,447,447,447
7769232677,L,CTY,1,2,115,132064,199,28:00.0,5,6:00,322,322,322
7769232814,L,CTY,1,2,842,132301,219,37:00.0,6,8:00,422,422,422
7769233007,L,IB,1,2,854,133263,110,34:00.0,3,22:00,521,521,521
7769233099,L,OB,1,1,252,136240,97,09:00.0,5,19:00,852,431,431
7769233319,L,CTY,1,1,1364,133172,186,03:00.0,3,21:00,432,432,432
7769233593,L,OB,1,1,100,202400,16,11:00.0,3,17:00,272,272,272
776923363X,L,OB,1,1,1160,290070,25,38:00.0,3,18:00,326,326,326
776923363X,L,OB,1,1,1160,291132,27,23:00.0,5,17:00,326,326,326
7769233759,L,CTY,1,1,326,131641,182,35:00.0,4,8:00,409,409,409
7769233804,L,CTY,1,1,799,139489,182,43:00.0,5,9:00,409,409,409
7769233804,L,CTY,1,1,799,139489,180,37:00.0,5,9:00,409,409,409
7769234116,L,OB,1,3,438,134449,83,20:00.0,3,4:00,188,123,123
7769234116,L,OB,1,3,438,134449,85,44:00.0,3,8:00,188,123,123
7769234208,L,IB,1,1,701,125468,119,55:00.0,2,19:00,172,653,653
7769234244,L,OB,1,1,78,140332,42,15:00.0,2,20:00,213,213,213
7769234271,L,IB,1,1,698,134953,102,29:00.0,3,1:00,511,511,511
7769234309,L,OB,1,1,150,430637,35,49:00.0,4,15:00,347,347,347
7769234327,L,OB,1,2,1695,211059,47,21:00.0,3,18:00,394,309,309
7769234446,L,OB,1,3,550,135485,16,27:00.0,2,20:00,272,272,272
7769234455,L,OB,1,1,558,139865,97,45:00.0,4,0:00,574,431,431
7769234639,L,CTY,1,1,118,138184,191,05:00.0,6,0:00,433,433,433
7769234922,L,IB,1,2,2795,126219,162,17:00.0,5,11:00,411,411,411
7769235050,L,OB,1,1,530,130731,28,50:00.0,3,2:00,205,205,205
7769235133,L,OB,1,1,1020,134896,16,38:00.0,4,13:00,272,272,272
7769235582,L,OB,1,1,220,128220,47,49:00.0,3,8:00,662,881,309
7769235674,L,OB,1,1,215,558947,31,25:00.0,3,6:00,805,813,813
776923616X,L,CTY,1,4,6240,124021,190,27:00.0,3,10:00,245,245,245
7769236206,L,OB,1,6,1440,131040,71,39:00.0,7,22:00,857,857,857
776923638X,L,IB,1,1,200,137169,156,00:00.0,3,19:00,402,402,402
7769236637,L,IB,1,1,512,290884,160,12:00.0,3,22:00,411,411,411
776923715X,L,OB,1,1,375,136393,17,03:00.0,3,7:00,218,218,857
7769237645,L,OB,1,2,1030,133730,35,20:00.0,3,20:00,347,347,347
7769237773,L,OB,1,1,275,125746,19,16:00.0,3,21:00,261,261,261
7769237782,L,OB,1,1,234,211059,47,57:00.0,3,14:00,873,873,309
7769237800,L,OB,1,1,485,126813,92,55:00.0,5,3:00,557,557,557
7769237874,L,CTY,1,1,603,131787,178,24:00.0,1,5:00,422,422,422
7769238020,L,IB,1,2,990,129296,153,55:00.0,5,10:00,754,754,754
7769238020,L,IB,1,2,990,129296,155,36:00.0,5,12:00,754,754,754
7769238186,L,OB,1,1,1200,133755,27,20:00.0,4,14:00,326,326,326
7769238534,L,CTY,1,1,480,125499,201,47:00.0,4,20:00,447,447,447
7769238543,L,OB,1,1,89,136883,37,19:00.0,6,11:00,642,642,642
7769238644,L,OB,1,1,570,290938,44,30:00.0,5,18:00,216,216,216
7769238754,L,OB,1,5,1200,126933,71,31:00.0,3,5:00,857,857,857
7769238938,L,CTY,1,1,250,134835,182,20:00.0,4,21:00,409,409,409
7769238992,L,OB,1,1,338,125155,80,17:00.0,5,16:00,647,647,647
7769239093,L,OB,1,2,1200,291186,62,25:00.0,2,22:00,881,881,881
7769239212,L,IB,1,2,1880,136922,155,55:00.0,3,2:00,754,754,754
7769239387,L,CTY,1,2,900,126998,201,40:00.0,6,2:00,447,447,447
7769239735,L,OB,1,1,150,290768,20,25:00.0,5,2:00,304,304,304
7769240258,L,IB,1,2,504,135311,110,23:00.0,5,19:00,521,521,521
7769240478,L,OB,1,1,300,559586,81,11:00.0,7,6:00,116,135,135
7769240799,L,CTY,1,1,250,140134,198,48:00.0,5,12:00,435,435,435
7769241129,L,OB,1,10,11116,TNUE51762,47,01:00.0,4,16:00,303,303,309
7769241358,L,OB,1,2,474,136393,17,20:00.0,3,7:00,857,857,857
7769241843,L,CTY,1,1,257,127450,207,29:00.0,5,21:00,422,422,422
776924188X,L,OB,1,1,610,135730,3,31:00.0,4,7:00,251,251,251
7769241980,L,OB,1,1,498,137171,12,41:00.0,3,22:00,819,819,819
7769242182,L,CTY,1,1,416,123757,209,10:00.0,5,20:00,422,422,422
7769242182,L,CTY,1,1,416,123757,235,45:00.0,5,1:00,422,422,422
7769242182,L,CTY,1,1,416,123757,216,46:00.0,6,12:00,422,422,422
7769242182,L,CTY,1,1,416,123757,205,27:00.0,6,4:00,422,422,422
7769242182,L,CTY,1,1,416,123757,227,14:00.0,7,0:00,422,422,422
7769242292,L,OB,1,1,905,128551,33,43:00.0,3,22:00,347,347,347
7769242631,L,OB,1,1,337,133755,27,06:00.0,4,6:00,326,326,326
7769243080,L,IB,1,1,25,211329,147,18:00.0,4,6:00,202,202,202
7769243080,L,IB,1,1,25,211329,147,23:00.0,3,22:00,202,202,202
776924386X,L,OB,1,1,300,135412,93,17:00.0,3,4:00,508,508,508
7769244236,L,IB,1,4,3665,129515,110,01:00.0,4,18:00,521,521,521
7769245116,L,OB,1,1,518,139806,93,46:00.0,4,4:00,508,508,508
7769245208,L,IB,1,1,16,126878,115,01:00.0,4,17:00,617,617,617
7769245758,L,CTY,1,1,300,131229,198,40:00.0,6,4:00,435,435,435
7769245895,L,CTY,1,3,4830,137284,191,39:00.0,3,22:00,433,433,433
7769245904,L,IB,1,1,400,126878,115,27:00.0,4,20:00,617,617,617
7769246142,L,CTY,1,1,266,CVEN44339,179,11:00.0,5,20:00,422,422,422
7769246243,L,OB,1,3,4700,131001,28,48:00.0,3,9:00,198,205,205
7769246308,L,CTY,1,8,1765,CVEN44339,223,08:00.0,6,4:00,422,422,422
7769246490,L,IB,1,1,1955,126962,118,07:00.0,4,14:00,685,685,685
7769247316,L,OB,1,2,1670,290938,44,42:00.0,5,17:00,216,216,216
7769247435,L,IB,1,1,515,134759,160,24:00.0,1,1:00,411,411,411
7769247673,L,CTY,1,1,245,137429,186,11:00.0,2,13:00,432,432,432
7769247691,L,IB,1,1,600,129296,155,49:00.0,4,18:00,754,754,754
776924782X,L,CTY,1,5,2250,249121,201,39:00.0,4,0:00,447,447,447
7769247920,L,IB,1,1,84,127922,147,01:00.0,7,15:00,202,202,202
776924793X,L,CTY,1,2,900,140312,171,58:00.0,4,0:00,462,462,462
7769248095,L,OB,1,28,6720,129772,71,50:00.0,5,6:00,857,857,857
7769248131,L,OB,1,1,272,122359,65,36:00.0,5,3:00,569,569,569
7769248315,L,CTY,1,1,330,127922,183,38:00.0,4,9:00,421,421,421
7769248737,L,OB,1,1,1200,133265,62,31:00.0,2,20:00,881,881,881
7769249177,L,OB,1,1,85,133913,45,47:00.0,5,12:00,899,309,309
7769249287,L,CTY,1,1,1100,121208,200,18:00.0,4,15:00,348,348,348
7769249332,L,OB,1,2,2970,135817,9,53:00.0,3,9:00,861,381,381
7769249498,L,OB,1,1,240,129772,71,59:00.0,3,21:00,857,857,857
776924958X,L,OB,1,1,195,126666,29,38:00.0,3,3:00,889,813,813
7769249709,L,CTY,1,1,739,133671,171,37:00.0,6,16:00,462,462,462
7769249718,L,OB,1,1,240,129772,71,44:00.0,3,22:00,857,857,857
7769249938,L,OB,1,1,330,126666,29,46:00.0,3,3:00,814,813,813
7769250048,L,OB,1,1,250,133944,59,44:00.0,3,2:00,830,830,830
7769250066,L,OB,1,1,875,119666,80,46:00.0,3,6:00,647,647,647
7769250075,L,IB,1,1,1927,137108,121,31:00.0,3,5:00,616,653,653
776925013X,L,OB,1,2,914,127891,35,53:00.0,3,9:00,347,347,347
7769250149,L,IB,1,3,210,131233,160,50:00.0,7,1:00,411,411,411
776925035X,L,OB,1,2,2570,138684,41,47:00.0,3,4:00,621,621,621
7769250488,L,OB,1,1,400,135145,15,19:00.0,3,2:00,857,857,857
7769250836,L,IB,1,1,311,138164,106,56:00.0,3,2:00,531,531,531
7769250881,L,CTY,1,1,29,559415,181,21:00.0,4,17:00,421,421,421
7769250982,L,CTY,1,1,134,279237,191,06:00.0,4,8:00,433,433,433
7769251945,L,CTY,1,3,1386,125809,219,42:00.0,6,8:00,422,422,422
7769251981,L,OB,1,5,7155,132790,98,35:00.0,4,21:00,580,580,580
7769252293,L,CTY,1,1,500,530212,203,03:00.0,5,12:00,422,422,135
776925310X,L,OB,1,9,3429,123419,79,49:00.0,4,10:00,132,135,135
7769253292,L,CTY,1,3,740,133261,209,13:00.0,5,7:00,422,422,422
7769253521,L,IB,1,1,380,137134,154,52:00.0,3,8:00,490,402,402
7769253833,L,OB,1,1,190,134999,60,04:00.0,3,15:00,881,881,881
7769254044,L,OB,1,1,320,132818,36,37:00.0,4,18:00,324,324,324
7769254053,L,IB,1,2,900,123272,137,24:00.0,3,12:00,202,202,202
7769254630,L,OB,1,1,213,136393,17,25:00.0,3,7:00,218,218,857
7769254677,L,CTY,1,1,1516,291219,191,17:00.0,4,22:00,433,433,433
7769254850,L,OB,1,5,4675,134279,79,48:00.0,3,20:00,187,135,135
7769254850,L,OB,1,5,4675,134279,79,01:00.0,4,4:00,187,135,135
7769255144,L,OB,1,2,1362,125133,25,02:00.0,3,12:00,375,381,326
776925519X,L,OB,1,1,140,133023,20,15:00.0,4,14:00,304,304,304
7769255227,L,CTY,1,1,63,125608,222,37:00.0,4,10:00,422,422,324
7769255667,L,CTY,1,1,424,124038,177,40:00.0,5,12:00,415,415,415
7769255759,L,OB,1,1,331,132986,54,21:00.0,2,22:00,835,841,841
7769255950,L,CTY,1,1,55,131641,182,58:00.0,4,1:00,409,409,409
7769256309,L,OB,1,5,2940,131011,68,51:00.0,3,0:00,153,153,153
7769256390,L,IB,1,1,119,126878,115,00:00.0,4,20:00,617,617,617
7769256446,L,OB,1,1,324,137861,30,18:00.0,3,8:00,240,205,205
7769256574,L,CTY,1,2,5773,139489,182,17:00.0,5,10:00,409,409,409
7769257005,L,CTY,1,1,277,127154,202,26:00.0,4,10:00,422,422,422
7769257371,L,OB,1,1,1113,136420,23,49:00.0,2,21:00,303,303,303
776925739X,L,OB,1,1,670,132272,87,12:00.0,5,17:00,108,108,108
7769257454,L,OB,1,1,785,133944,59,44:00.0,3,3:00,833,830,830
776925761X,L,OB,1,2,1075,TNUE66411,81,57:00.0,3,3:00,187,135,135
7769257739,L,OB,1,3,1385,123419,79,44:00.0,4,9:00,177,135,135
7769257793,L,IB,1,1,346,130805,115,27:00.0,4,3:00,617,617,617
7769257849,L,OB,1,1,165,211329,93,49:00.0,4,19:00,508,508,508
7769257912,L,CTY,1,1,2261,138653,170,48:00.0,1,1:00,644,644,644
7769258004,L,CTY,1,3,533,128237,186,42:00.0,3,1:00,432,432,432
7769258105,L,OB,1,1,233,134394,44,17:00.0,4,5:00,216,216,216
7769258114,L,CTY,1,3,1100,431077,231,27:00.0,7,21:00,422,422,422
7769258426,L,CTY,1,7,156,134597,183,09:00.0,1,1:00,421,421,421
7769258453,L,CTY,1,1,238,131040,181,20:00.0,3,23:00,421,421,421
7769258810,L,OB,1,1,434,139932,62,26:00.0,5,15:00,881,881,881
7769259333,L,OB,1,8,6105,38181,99,25:00.0,3,18:00,431,431,431
776925937X,L,IB,1,3,3260,127438,147,31:00.0,6,23:00,202,202,202
7769259508,L,IB,1,3,580,135193,160,11:00.0,1,14:00,411,411,411
7769259627,L,OB,1,1,271,132790,98,01:00.0,4,18:00,580,580,580
7769259690,L,OB,1,1,850,128595,68,04:00.0,4,3:00,155,153,153
7769259719,L,CTY,1,1,93,127388,170,09:00.0,5,21:00,644,644,644
7769259764,L,OB,1,2,1500,136884,70,00:00.0,7,10:00,292,292,292
7769259939,L,OB,1,1,203,132336,97,41:00.0,4,22:00,431,431,431
7769259966,L,CTY,1,1,1350,123680,202,25:00.0,4,10:00,422,422,422
7769260049,L,CTY,1,1,1490,131079,193,31:00.0,4,12:00,244,244,244
7769260159,L,OB,1,2,1583,135599,85,18:00.0,4,3:00,108,108,123
7769260159,L,OB,1,2,1583,135599,83,02:00.0,4,11:00,108,108,123
7769260992,L,OB,1,1,310,130587,99,40:00.0,3,3:00,851,431,431
7769261203,L,OB,1,1,620,558947,31,31:00.0,3,2:00,813,813,813
7769261322,L,OB,1,1,440,136990,19,04:00.0,6,4:00,261,261,261
7769261479,L,CTY,1,1,162,125040,200,54:00.0,5,8:00,348,348,348
7769261708,L,IB,1,2,4000,290087,163,54:00.0,6,12:00,705,705,705
7769262056,L,CTY,1,1,1100,136973,199,26:00.0,7,9:00,322,322,322
7769262074,L,OB,1,1,995,123235,98,50:00.0,4,3:00,580,580,580
7769262148,L,OB,1,1,240,131332,62,05:00.0,5,13:00,881,881,881
7769262175,L,CTY,1,1,674,131641,182,26:00.0,4,10:00,409,409,409
7769262743,L,OB,1,9,2160,129772,71,22:00.0,3,22:00,857,857,857
7769262981,L,OB,1,2,630,135253,57,29:00.0,3,20:00,783,830,830
7769262990,L,OB,1,1,565,131077,91,19:00.0,3,18:00,525,525,525
7769263147,L,CTY,1,1,345,138653,170,54:00.0,1,1:00,644,644,644
7769263266,L,CTY,1,1,237,119922,211,15:00.0,6,4:00,422,422,422
7769263320,L,CTY,1,2,1175,291101,211,29:00.0,5,3:00,422,422,422
7769263394,L,OB,1,3,720,129772,71,57:00.0,4,0:00,857,857,857
7769263430,L,CTY,1,1,575,138653,170,28:00.0,1,1:00,644,644,644
7769263587,L,OB,1,1,240,129772,71,57:00.0,4,0:00,857,857,857
7769263852,L,CTY,1,1,500,128440,190,29:00.0,1,1:00,245,245,245
7769264366,L,OB,1,4,960,131040,71,51:00.0,1,10:00,857,857,857
7769264375,L,OB,1,1,150,131717,65,42:00.0,4,8:00,569,569,569
7769264559,L,OB,1,1,2050,132667,80,23:00.0,4,2:00,647,647,647
7769264815,L,IB,1,1,462,133635,118,06:00.0,6,9:00,685,685,685
7769265255,L,OB,1,1,285,137041,37,20:00.0,5,21:00,642,642,642
7769265686,L,OB,1,1,2660,TNUE51762,47,23:00.0,4,18:00,377,309,309
7769266025,L,CTY,1,1,213,118683,201,00:00.0,2,11:00,447,447,447
7769266043,L,CTY,1,1,111,R621801606,199,19:00.0,5,18:00,322,322,322
7769266070,L,CTY,1,1,37,290367,191,07:00.0,7,3:00,433,433,433
7769266135,L,CTY,1,3,1578,45573,224,17:00.0,4,2:00,422,422,422
7769266364,L,CTY,1,1,1100,127112,184,08:00.0,7,20:00,432,432,432
7769266364,L,CTY,1,1,1100,127112,186,41:00.0,1,0:00,432,432,432
7769266465,L,CTY,1,1,980,128436,203,32:00.0,4,4:00,422,422,422
7769267116,L,OB,1,1,140,140178,23,15:00.0,5,15:00,303,303,303
7769267318,L,OB,1,1,85,211059,47,58:00.0,3,14:00,303,303,309
7769267574,L,OB,1,1,145,211059,47,58:00.0,3,14:00,303,303,309
776926762X,L,OB,1,1,150,131717,65,07:00.0,4,5:00,569,569,569
7769267803,L,CTY,1,1,120,128863,214,41:00.0,5,6:00,422,422,422
7769268032,L,IB,1,1,1636,135193,160,43:00.0,1,13:00,411,411,411
7769268225,L,OB,1,1,1976,128311,94,06:00.0,4,10:00,590,557,557
7769268299,L,CTY,1,3,5570,131183,193,30:00.0,6,6:00,244,244,244
7769268528,L,CTY,1,1,378,559503,181,42:00.0,7,7:00,421,421,421
7769268528,L,CTY,1,1,378,559503,192,15:00.0,1,13:00,421,421,421
7769268692,L,CTY,1,3,857,133387,184,06:00.0,4,20:00,432,432,432
7769268710,L,OB,1,1,85,211059,47,57:00.0,3,14:00,875,875,309
7769268912,L,CTY,1,1,56,558206,212,06:00.0,6,10:00,422,422,422
7769268986,L,IB,1,2,808,135193,160,06:00.0,1,14:00,411,411,411
7769269013,L,IB,1,2,130,133936,118,58:00.0,1,2:00,685,685,685
7769269141,L,OB,1,1,142,131790,5,55:00.0,3,13:00,303,303,303
7769269260,L,IB,1,1,510,137238,121,06:00.0,5,2:00,653,653,653
7769269536,L,OB,1,1,249,R621536368,41,43:00.0,5,5:00,621,621,621
7769269572,L,OB,1,1,89,211059,47,57:00.0,3,14:00,319,309,309
776926960X,L,IB,1,3,1950,123681,147,47:00.0,4,15:00,202,202,202
7769269673,L,OB,1,1,160,133852,13,14:00.0,3,14:00,218,218,857
7769269810,L,OB,1,1,198,124058,23,00:00.0,4,16:00,303,303,303
776926993X,L,OB,1,1,150,138684,41,02:00.0,3,14:00,621,621,621
7769270232,L,CTY,1,1,315,130450,171,21:00.0,5,10:00,462,462,462
7769270315,L,CTY,1,1,248,132233,184,38:00.0,6,7:00,432,432,432
7769270333,L,CTY,1,1,148,132233,184,45:00.0,6,6:00,432,432,432
7769270618,L,OB,1,2,1780,140040,45,30:00.0,6,21:00,881,881,309
7769270847,L,IB,1,1,832,133635,118,43:00.0,6,14:00,685,685,685
7769270901,L,OB,1,1,208,125155,80,33:00.0,6,6:00,647,647,647
7769270984,L,IB,1,1,65,134130,118,05:00.0,7,12:00,685,685,685
7769271058,L,IB,1,3,3090,202154,153,32:00.0,7,8:00,754,754,754
7769271067,L,IB,1,1,159,133635,118,58:00.0,6,8:00,685,685,685
7769271195,L,CTY,1,4,1970,131079,193,30:00.0,4,12:00,244,244,244
7769271287,L,OB,1,1,785,131725,9,47:00.0,5,22:00,890,890,326
7769271296,L,CTY,1,1,673,125939,170,42:00.0,6,14:00,644,644,644
7769272039,L,OB,1,1,1816,290775,68,09:00.0,3,18:00,153,153,153
7769272176,L,CTY,1,1,156,129798,182,50:00.0,1,15:00,409,409,409
7769272304,L,IB,1,3,1245,128663,167,34:00.0,5,14:00,740,740,740
7769272322,L,CTY,1,1,1075,140278,184,52:00.0,5,6:00,432,432,432
7769272827,L,OB,1,1,1410,135556,9,53:00.0,7,12:00,381,381,381
7769273523,L,OB,1,2,462,137806,44,39:00.0,7,20:00,216,216,216
7769274100,L,OB,1,2,1030,133623,99,09:00.0,5,20:00,431,431,431
7769274174,L,OB,1,1,260,200701,94,04:00.0,5,20:00,557,557,557
7769274430,L,IB,1,2,707,133746,155,33:00.0,6,6:00,754,754,754
7769274430,L,IB,1,2,707,133746,155,33:00.0,6,6:00,754,754,754
7769274513,L,OB,1,1,2225,133623,99,40:00.0,5,22:00,878,841,431
7769274852,L,CTY,1,1,335,134553,193,54:00.0,4,12:00,244,244,244
7769275090,L,OB,1,1,100,R621689091,41,52:00.0,4,19:00,343,621,621
7769275164,L,CTY,1,1,300,281030,201,03:00.0,7,5:00,447,447,447
776927543X,L,OB,1,1,1376,290938,44,15:00.0,5,20:00,216,216,216
7769275622,L,IB,1,1,305,137238,121,07:00.0,5,2:00,653,653,653
7769275622,L,IB,1,1,305,137238,119,31:00.0,4,18:00,653,653,653
7769275631,L,IB,1,1,375,129911,102,31:00.0,6,21:00,511,511,511
7769275687,L,CTY,1,1,190,118561,184,20:00.0,7,9:00,432,432,432
7769275934,L,OB,1,1,633,261046,54,07:00.0,4,2:00,845,841,841
7769276300,L,IB,1,1,365,137968,100,20:00.0,4,19:00,511,511,511
7769276951,L,OB,1,1,200,290070,25,38:00.0,3,18:00,326,326,326
7769277016,L,OB,1,5,680,280977,83,18:00.0,3,18:00,100,123,123
7769277126,L,OB,1,1,260,290070,25,38:00.0,3,18:00,326,326,326
7769277209,L,OB,1,1,518,290999,81,36:00.0,4,20:00,177,135,135
7769277364,L,OB,1,6,2665,211007,70,01:00.0,4,21:00,292,292,292
7769277483,L,IB,1,1,75,560010,121,38:00.0,4,13:00,653,653,653
7769277483,L,IB,1,1,75,560010,121,50:00.0,4,12:00,653,653,653
7769277483,L,IB,1,1,75,560010,119,49:00.0,4,12:00,653,653,653
7769277667,L,OB,1,6,1440,138182,71,03:00.0,6,0:00,857,857,857
7769277759,L,IB,1,1,50,261217,115,01:00.0,6,18:00,617,617,617
7769277941,L,OB,1,1,548,135599,83,18:00.0,4,10:00,123,123,123
7769278354,L,IB,1,1,846,129473,110,53:00.0,5,6:00,521,521,521
7769278363,L,OB,1,4,2074,261017,23,38:00.0,6,14:00,303,303,303
7769278419,L,OB,1,1,140,136766,28,37:00.0,4,1:00,258,205,205
7769278464,L,IB,1,1,711,202328,153,56:00.0,4,3:00,754,754,754
7769278803,L,OB,1,1,417,129682,36,18:00.0,5,22:00,324,324,324
7769278821,L,IB,1,2,750,135150,121,52:00.0,4,5:00,653,653,653
7769278978,L,CTY,1,3,312,133387,184,25:00.0,4,22:00,432,432,432
7769279380,L,IB,1,2,5040,R6534898,121,44:00.0,4,4:00,616,653,653
7769279701,L,OB,1,1,318,290768,20,15:00.0,6,4:00,304,304,304
7769279748,L,CTY,1,1,479,132313,208,23:00.0,5,6:00,422,422,211
7769279912,L,OB,1,2,2012,291044,15,33:00.0,4,14:00,223,857,857
7769279921,L,CTY,1,3,2755,132130,184,46:00.0,4,16:00,432,432,432
7769280123,L,CTY,1,2,536,122357,180,16:00.0,1,0:00,409,409,409
7769280224,L,OB,1,1,1948,133653,24,10:00.0,4,21:00,218,218,211
7769280251,L,OB,1,1,1400,133902,21,59:00.0,1,15:00,218,218,218
7769280370,L,OB,1,3,720,131040,71,26:00.0,1,18:00,857,857,857
7769280673,L,OB,1,2,500,129772,71,00:00.0,3,20:00,857,857,857
7769280747,L,CTY,1,1,150,128839,193,19:00.0,3,21:00,244,244,244
7769280747,L,CTY,1,1,525,128839,189,53:00.0,4,18:00,244,244,244
7769280958,L,CTY,1,1,1470,140278,184,38:00.0,5,7:00,432,432,432
7769280985,L,CTY,1,4,1800,125499,201,26:00.0,4,21:00,447,447,447
7769281122,L,OB,1,1,510,138436,42,53:00.0,4,20:00,213,213,213
7769281140,L,CTY,1,1,350,130450,171,21:00.0,5,21:00,462,462,462
7769281416,L,OB,1,1,240,131040,71,23:00.0,1,9:00,857,857,857
776928159X,L,IB,1,1,1700,261005,157,59:00.0,6,13:00,423,423,423
7769281874,L,OB,1,5,9640,129725,15,54:00.0,5,22:00,857,857,857
7769282772,L,IB,1,1,468,128243,117,16:00.0,7,8:00,617,617,617
776928280X,L,OB,1,1,320,126909,57,56:00.0,5,21:00,625,830,830
7769282828,L,OB,1,1,380,137669,45,55:00.0,4,7:00,263,309,309
7769282846,L,OB,1,1,311,290148,64,00:00.0,5,11:00,873,873,873
7769282929,L,OB,1,4,960,129772,71,10:00.0,3,22:00,857,857,857
7769282965,L,CTY,1,2,1346,123553,192,58:00.0,6,1:00,447,447,447
7769282992,L,OB,1,9,2160,129772,71,42:00.0,4,12:00,857,857,857
7769283203,L,CTY,1,1,450,134073,191,37:00.0,4,13:00,433,433,433
776928346X,L,OB,1,1,207,133023,20,49:00.0,4,13:00,304,304,304
7769283616,L,CTY,1,1,810,137393,182,42:00.0,6,6:00,409,409,409
7769283726,L,CTY,1,3,684,CVEN46008,221,31:00.0,7,7:00,422,422,422
7769283836,L,CTY,1,1,103,127193,191,08:00.0,5,21:00,433,433,433
7769283937,L,IB,1,2,1187,290262,161,15:00.0,4,22:00,705,705,705
7769284092,L,IB,1,6,6000,131945,100,46:00.0,4,12:00,511,511,511
7769284321,L,IB,1,1,1006,135543,156,12:00.0,7,8:00,412,402,402
7769284386,L,OB,1,1,135,118850,57,22:00.0,4,11:00,661,830,830
7769284386,L,OB,1,1,135,118850,57,03:00.0,4,1:00,661,830,830
7769284597,L,CTY,1,2,289,139791,209,13:00.0,5,7:00,422,422,422
7769284606,L,IB,1,4,235,261094,147,15:00.0,7,4:00,202,202,202
7769284689,L,OB,1,2,2720,133653,24,21:00.0,4,16:00,211,211,211
7769284945,L,CTY,1,12,740,140134,198,17:00.0,5,14:00,435,435,435
7769284972,L,IB,1,7,7122,211331,166,23:00.0,4,16:00,730,730,730
776928500X,L,CTY,1,1,1390,128595,182,17:00.0,1,1:00,409,409,409
7769285073,L,IB,1,1,165,560280,119,02:00.0,4,21:00,653,653,653
7769285100,L,OB,1,1,335,137083,42,45:00.0,7,2:00,213,213,213
7769285385,L,CTY,1,1,418,249121,201,59:00.0,4,9:00,447,447,447
7769286045,L,CTY,1,1,565,132301,223,42:00.0,6,6:00,422,422,422
7769286146,L,OB,1,1,350,T525255364,91,15:00.0,5,8:00,525,525,525
7769286274,L,CTY,1,2,534,125499,201,31:00.0,5,11:00,447,447,447
7769286521,L,OB,1,2,1220,136491,25,19:00.0,5,10:00,890,890,326
7769286631,L,OB,1,1,710,290148,64,07:00.0,5,16:00,873,873,873
7769286705,L,IB,1,1,540,133004,154,02:00.0,3,5:00,682,402,402
7769286970,L,CTY,1,1,217,139559,192,30:00.0,2,8:00,433,433,433
7769287219,L,CTY,1,1,500,125499,201,02:00.0,5,12:00,447,447,447
7769287713,L,IB,1,1,120,135863,156,30:00.0,4,22:00,714,402,402
7769287915,L,CTY,1,3,290,290367,191,52:00.0,7,1:00,433,433,433
7769287960,L,IB,1,1,205,134280,109,18:00.0,4,12:00,521,521,455
7769288218,L,IB,1,1,603,131853,160,22:00.0,4,21:00,411,411,411
7769288245,L,CTY,1,1,700,133387,184,27:00.0,4,21:00,432,432,432
7769288263,L,OB,1,1,783,290356,32,24:00.0,4,6:00,324,324,324
776928841X,L,OB,1,1,364,135900,19,10:00.0,1,5:00,261,261,261
7769288456,L,OB,1,1,1300,121587,93,35:00.0,5,9:00,508,508,508
