Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
760876866X,U,OB,1,2,1377,530088,75,54:00.0,2,21:00,422
7608768688,U,IB,1,2,1289,112054,101,27:00.0,4,0:00,422
7608768697,U,IB,1,1,408,10422,112,08:00.0,4,20:00,422
7608768724,U,OB,1,1,1032,515009,60,52:00.0,2,21:00,422
7608768742,U,OB,1,1,532,515009,60,41:00.0,2,22:00,422
7608768751,U,OB,1,1,853,515009,60,59:00.0,2,21:00,422
7608768760,U,OB,1,1,541,515009,60,25:00.0,2,22:00,422
760876877X,U,IB,1,5,3797,515009,108,44:00.0,3,1:00,422
7608768807,U,OB,1,2,683,430773,74,24:00.0,4,0:00,422
7608768825,U,OB,1,2,662,430773,74,49:00.0,3,22:00,422
7608768834,U,OB,1,2,1246,430773,74,19:00.0,4,0:00,422
7608768843,U,OB,1,4,2317,430773,74,36:00.0,4,0:00,422
7608768861,U,OB,1,1,458,430773,74,14:00.0,4,0:00,422
7608768870,U,OB,1,2,1598,430773,74,52:00.0,3,22:00,422
760876888X,U,OB,1,1,426,430773,74,13:00.0,4,0:00,422
7608768899,U,OB,1,1,554,430773,74,40:00.0,3,22:00,422
7608768908,U,OB,1,1,628,430773,74,54:00.0,3,22:00,422
7608768926,U,OB,1,2,547,430773,74,44:00.0,3,22:00,422
7608768935,U,IB,1,1,365,112054,101,34:00.0,4,0:00,422
7608768935,U,OB,1,1,365,112054,59,35:00.0,4,0:00,422
7608768944,U,IB,1,3,726,112054,101,23:00.0,4,0:00,422
7608768962,U,IB,1,8,5589,10422,112,08:00.0,4,21:00,422
7608768971,U,OB,1,2,695,430890,90,30:00.0,5,0:00,422
7608768980,U,OB,1,1,518,430890,90,44:00.0,5,2:00,422
760876899X,U,OB,1,2,567,430890,90,33:00.0,5,0:00,422
7608769009,U,OB,1,1,560,430890,90,56:00.0,5,2:00,422
7608769018,U,OB,1,1,397,430890,90,50:00.0,5,1:00,422
7608769027,U,OB,1,1,915,430890,90,55:00.0,5,1:00,422
7608769036,U,OB,1,1,502,430890,90,16:00.0,5,1:00,422
7608769045,U,OB,1,1,374,430890,90,29:00.0,5,1:00,422
7608769054,U,OB,1,6,4335,430890,90,01:00.0,5,1:00,422
7608769063,U,OB,1,1,793,430890,90,38:00.0,5,1:00,422
7608769072,U,OB,1,1,589,430890,90,54:00.0,5,2:00,422
7608769081,U,OB,1,1,562,430890,90,46:00.0,5,1:00,422
7608769090,U,OB,1,1,602,430890,90,07:00.0,5,1:00,422
760876910X,U,OB,1,1,503,430890,90,23:00.0,5,1:00,422
7608769119,U,OB,1,3,1552,53343,72,32:00.0,5,9:00,422
7608769128,U,OB,1,2,398,53343,72,57:00.0,5,9:00,422
7608769137,U,OB,1,5,1569,53343,72,57:00.0,5,9:00,422
7608769146,U,OB,1,19,10450,559680,32,20:00.0,5,20:00,422
7608769155,U,OB,1,3,1395,559680,32,22:00.0,5,20:00,422
7608769164,U,IB,1,1,525,559690,104,31:00.0,6,7:00,422
7608769173,U,IB,1,1,552,112054,111,53:00.0,2,22:00,422
7608769182,U,IB,1,1,623,112054,111,09:00.0,3,0:00,422
7608769458,U,IB,1,4,2193,559690,104,24:00.0,6,5:00,422
7608769467,U,IB,1,2,1188,559690,104,28:00.0,6,5:00,422
7608769476,U,IB,1,1,713,559690,104,21:00.0,6,7:00,422
7608769485,U,IB,1,1,378,559690,104,30:00.0,6,6:00,422
7608769494,U,IB,1,3,1722,559690,104,29:00.0,6,7:00,422
7608769503,U,IB,1,1,627,559690,104,17:00.0,6,7:00,422
7608769512,U,IB,1,2,908,559690,104,32:00.0,6,5:00,422
7608769521,U,IB,1,1,471,559690,104,53:00.0,6,6:00,422
7608769530,U,IB,1,4,1405,559690,104,42:00.0,6,7:00,422
760876954X,U,IB,1,2,750,570104,101,42:00.0,7,0:00,422
7608769568,U,OB,1,2,1728,842029,89,24:00.0,7,0:00,422
7608769577,U,OB,1,2,1428,842029,89,13:00.0,7,0:00,422
7608769586,U,OB,1,3,2327,842029,89,36:00.0,7,0:00,422
7608769604,U,OB,1,1,209,842029,89,01:00.0,7,0:00,422
7608769613,U,OB,1,1,346,842029,89,17:00.0,7,0:00,422
7608769622,U,IB,1,3,993,842029,154,02:00.0,7,1:00,422
7608769622,U,OB,1,3,993,842029,89,45:00.0,7,0:00,422
7608769631,U,IB,1,7,8090,570104,101,26:00.0,7,0:00,422
7608769640,U,IB,1,1,848,570104,101,45:00.0,7,0:00,422
7608769678,U,IB,1,1,197,112054,111,40:00.0,2,23:00,422
7608769687,U,IB,1,1,876,112054,111,07:00.0,3,0:00,422
7608769705,U,IB,1,2,994,112054,111,11:00.0,3,0:00,422
7608769732,U,IB,1,1,776,112054,111,04:00.0,3,0:00,422
7608769741,U,IB,1,2,1253,112054,111,02:00.0,3,0:00,422
7608769741,U,IB,1,2,1253,112054,157,37:00.0,3,0:00,422
7608769750,U,IB,1,1,468,112054,111,20:00.0,3,0:00,422
760876976X,U,OB,1,1,312,120863,90,10:00.0,4,0:00,422
7608769788,U,OB,1,1,1115,120863,90,58:00.0,4,1:00,422
7608769797,U,OB,1,3,2666,120863,90,52:00.0,4,0:00,422
7608769806,U,OB,1,8,5033,120863,90,55:00.0,4,0:00,422
7608769806,U,OB,1,8,5033,120863,41,30:00.0,4,1:00,422
7608769824,U,OB,1,1,395,120863,90,33:00.0,4,0:00,422
7608769833,U,OB,1,1,548,120863,90,00:00.0,4,2:00,422
7608769842,U,OB,1,6,2965,120863,90,45:00.0,4,1:00,422
7608769851,U,OB,1,1,502,120863,90,54:00.0,4,1:00,422
7608769860,U,OB,1,4,2439,120863,90,24:00.0,4,0:00,422
760876987X,U,OB,1,2,846,120863,90,04:00.0,4,0:00,422
7608769889,U,OB,1,1,522,120863,90,15:00.0,4,0:00,422
7608769907,U,OB,1,2,532,10260,90,43:00.0,7,4:00,422
7608769916,U,OB,1,1,98,10260,90,29:00.0,7,3:00,422
7608769925,U,OB,1,1,574,10260,90,37:00.0,7,3:00,422
7608769934,U,IB,1,6,3662,113979,135,26:00.0,2,19:00,422
7608769943,U,IB,1,3,1956,113979,135,59:00.0,2,19:00,422
7608769952,U,IB,1,2,978,530088,104,34:00.0,4,3:00,422
7608769961,U,IB,1,2,1060,530088,104,04:00.0,4,3:00,422
7608769970,U,IB,1,1,773,530088,104,02:00.0,4,3:00,422
760876998X,U,IB,1,3,851,530088,104,25:00.0,4,3:00,422
7608769999,U,IB,1,2,560,530088,104,14:00.0,4,3:00,422
7608770008,U,IB,1,5,3575,530088,104,37:00.0,4,2:00,422
7608770017,U,IB,1,1,442,530088,104,37:00.0,4,3:00,422
7608770026,U,IB,1,1,379,530088,104,28:00.0,4,2:00,422
7608770035,U,IB,1,2,663,530088,104,16:00.0,4,3:00,422
7608770053,U,OB,1,2,1710,251290,50,42:00.0,5,0:00,422
7608770062,U,OB,1,1,856,251290,50,04:00.0,5,0:00,422
7608770071,U,OB,1,2,1316,251290,50,14:00.0,5,0:00,422
760877009X,U,OB,1,3,2135,251290,50,50:00.0,5,0:00,422
7608770109,U,OB,1,1,589,90060,60,07:00.0,5,2:00,422
7608770118,U,OB,1,4,1479,90060,60,47:00.0,5,1:00,422
7608770127,U,OB,1,2,837,90060,60,52:00.0,5,1:00,422
7608770136,U,OB,1,1,851,90060,60,07:00.0,5,2:00,422
7608770145,U,OB,1,1,616,90060,60,11:00.0,5,2:00,422
7608770154,U,OB,1,1,447,90060,60,24:00.0,5,2:00,422
7608770163,U,OB,1,1,483,559143,84,32:00.0,4,1:00,422
7608770172,U,OB,1,3,1055,559143,84,14:00.0,4,0:00,422
7608770181,U,OB,1,2,1149,559143,84,38:00.0,4,0:00,422
7608770190,U,OB,1,4,820,559143,84,39:00.0,3,22:00,422
760877020X,U,OB,1,1,1528,10408,95,48:00.0,6,1:00,422
7608770219,U,OB,1,2,1575,10408,95,04:00.0,6,2:00,422
7608770228,U,OB,1,3,1928,10408,95,18:00.0,6,2:00,422
7608770237,U,OB,1,2,1293,10408,95,21:00.0,6,1:00,422
7608770246,U,OB,1,1,651,10408,95,35:00.0,6,1:00,422
7608770255,U,OB,1,2,1557,10408,95,17:00.0,6,2:00,422
7608770264,U,OB,1,2,1297,10408,95,14:00.0,6,2:00,422
7608770273,U,OB,1,2,1439,10408,95,58:00.0,6,1:00,422
7608770282,U,OB,1,1,916,10408,95,08:00.0,6,2:00,422
7608770291,U,OB,1,3,2408,10408,95,25:00.0,6,1:00,422
7608770300,U,OB,1,1,692,10408,95,52:00.0,6,1:00,422
760877031X,U,OB,1,1,615,10408,95,41:00.0,6,1:00,422
7608770329,U,OB,1,2,726,10422,22,48:00.0,6,6:00,422
7608770338,U,OB,1,1,684,10422,22,14:00.0,6,7:00,422
7608770347,U,OB,1,1,577,10422,22,42:00.0,6,6:00,422
7608770356,U,OB,1,1,1081,10422,22,45:00.0,6,6:00,422
7608770365,U,OB,1,12,4698,10422,22,35:00.0,6,7:00,422
7608770374,U,OB,1,2,885,10422,22,26:00.0,6,6:00,422
7608770383,U,OB,1,2,1292,10260,90,28:00.0,7,4:00,422
7608770392,U,OB,1,22,9955,10260,90,52:00.0,7,6:00,422
7608770401,U,OB,1,1,366,10260,90,44:00.0,7,3:00,422
7608770410,U,OB,1,4,1473,10260,90,10:00.0,7,5:00,422
760877042X,U,OB,1,1,358,10260,90,52:00.0,7,3:00,422
7608770439,U,OB,1,1,516,10260,81,58:00.0,7,4:00,422
7608770439,U,OB,1,1,516,10260,81,58:00.0,7,4:00,422
7608770448,U,OB,1,2,1148,10260,90,16:00.0,7,5:00,422
7608770457,U,IB,1,1,374,113979,135,16:00.0,2,20:00,422
7608770466,U,IB,1,1,391,113979,135,08:00.0,2,19:00,422
7608770475,U,IB,1,2,1765,113979,135,09:00.0,2,20:00,422
7608770484,U,IB,1,2,574,113979,135,13:00.0,2,19:00,422
7608770493,U,IB,1,1,720,113979,135,26:00.0,2,18:00,422
7608770502,U,IB,1,11,4403,113979,135,05:00.0,2,19:00,422
7608770511,U,IB,1,2,1086,113979,135,38:00.0,2,18:00,422
7608770520,U,OB,1,2,1772,530419,89,18:00.0,3,3:00,422
760877053X,U,OB,1,1,94,530419,89,59:00.0,3,0:00,422
7608770549,U,OB,1,2,1023,530419,89,07:00.0,3,3:00,422
7608770558,U,OB,1,2,1068,530419,89,04:00.0,3,3:00,422
7608770567,U,OB,1,4,3525,530419,89,25:00.0,3,2:00,422
7608770576,U,OB,1,3,2155,530419,89,43:00.0,3,2:00,422
7608770585,U,OB,1,2,1253,530419,89,19:00.0,3,0:00,422
7608770594,U,OB,1,2,1140,530419,89,04:00.0,3,3:00,422
7608770603,U,OB,1,1,89,530419,89,24:00.0,3,0:00,422
7608770612,U,OB,1,3,390,530419,89,05:00.0,3,0:00,422
7608770621,U,OB,1,5,1941,530419,89,35:00.0,3,0:00,422
7608770630,U,OB,1,1,724,530419,89,28:00.0,3,0:00,422
760877064X,U,OB,1,2,518,530419,89,08:00.0,3,1:00,422
7608770659,U,OB,1,1,942,559143,84,39:00.0,4,1:00,422
7608770668,U,OB,1,1,1070,559143,84,25:00.0,4,1:00,422
7608770677,U,OB,1,2,1498,559143,84,48:00.0,3,22:00,422
7608770686,U,OB,1,7,5678,97063,58,19:00.0,3,3:00,422
7608770695,U,OB,1,3,2137,97063,58,30:00.0,3,3:00,422
7608771950,U,OB,1,1,65,515009,32,33:00.0,7,2:00,422
760877196X,U,OB,1,1,65,515009,32,24:00.0,7,0:00,422
7608771979,U,OB,1,1,65,903344,50,44:00.0,2,22:00,422
7608771988,U,OB,1,1,65,903344,50,46:00.0,2,22:00,422
7608771988,U,OB,1,1,65,903344,65,24:00.0,3,3:00,422
7608771997,U,OB,1,1,65,903344,50,05:00.0,3,1:00,422
7608772006,U,OB,1,1,65,903344,50,50:00.0,3,0:00,422
7608772024,U,OB,1,1,65,903344,50,11:00.0,3,1:00,422
7608772033,U,OB,1,1,65,903344,50,14:00.0,3,1:00,422
7608772042,U,OB,1,1,65,903344,50,42:00.0,2,22:00,422
7608772051,U,OB,1,1,65,903344,50,47:00.0,3,0:00,422
7608772060,U,OB,1,1,65,903344,50,03:00.0,3,1:00,422
760877207X,U,OB,1,1,65,903344,50,09:00.0,3,1:00,422
7608772089,U,OB,1,1,65,903344,50,02:00.0,3,1:00,422
7608772125,U,OB,1,1,65,903344,50,06:00.0,3,1:00,422
7608772161,U,OB,1,1,65,903344,50,44:00.0,3,0:00,422
7608772208,U,IB,1,1,1010,353210,103,29:00.0,6,21:00,422
7608772217,U,IB,1,2,819,353210,103,53:00.0,6,20:00,422
7608772217,U,OB,1,2,819,353210,86,13:00.0,7,11:00,422
7608772226,U,IB,1,2,1020,353210,103,51:00.0,6,20:00,422
7608772226,U,OB,1,2,1020,353210,86,13:00.0,7,11:00,422
760877295X,U,OB,1,5,3178,310552,60,56:00.0,3,22:00,422
7608772969,U,OB,1,3,6179,310552,60,49:00.0,3,22:00,422
7608772978,U,OB,1,258,2060,430060,53,52:00.0,3,0:00,422
7608772987,U,OB,1,1,205,559026,53,56:00.0,3,20:00,422
7608772996,U,OB,1,3,305,559026,53,59:00.0,3,20:00,422
7608773023,U,OB,1,2,670,560041,75,25:00.0,4,22:00,422
7608773032,U,OB,1,1,1535,560041,75,42:00.0,4,22:00,422
7608773041,U,OB,1,5,1225,560041,75,33:00.0,4,22:00,422
7608773050,U,OB,1,5,915,560041,75,18:00.0,4,22:00,422
7608773079,U,OB,1,1,2300,560041,32,05:00.0,5,21:00,422
7608773088,U,OB,1,1,168,560041,75,39:00.0,4,21:00,422
760877504X,U,IB,1,1,643,830887,113,47:00.0,5,21:00,422
7608775059,U,IB,1,10,14500,830887,113,19:00.0,5,21:00,422
7608775068,U,IB,1,1,520,830887,113,15:00.0,5,21:00,422
7608775077,U,OB,1,10,14500,559026,78,39:00.0,6,22:00,422
7608775086,U,OB,1,1,1870,559026,78,56:00.0,6,20:00,422
7608775095,U,OB,1,1,1925,559026,78,58:00.0,6,20:00,422
7608775104,U,OB,1,2,3700,559026,78,11:00.0,6,21:00,422
7608775122,U,OB,1,1,550,559026,78,14:00.0,6,21:00,422
7608775131,U,OB,1,2,3715,559026,78,30:00.0,6,21:00,422
7608775140,U,OB,1,1,1960,559026,78,18:00.0,6,21:00,422
760877515X,U,OB,1,1,100,559026,78,41:00.0,6,21:00,422
7608775169,U,OB,1,1,2191,559026,78,32:00.0,6,21:00,422
7608775178,U,OB,1,1,725,559026,78,56:00.0,6,21:00,422
7608775187,U,OB,1,1,1380,559026,78,53:00.0,6,20:00,422
7608776451,U,IB,1,1,295,821190,119,05:00.0,3,0:00,422
760877647X,U,OB,1,1,253,820869,75,05:00.0,3,21:00,422
7608776489,U,OB,1,1,175,820869,75,57:00.0,3,20:00,422
7608776507,U,OB,1,1,500,821190,40,15:00.0,4,22:00,422
7608776534,U,OB,1,10,4275,821190,40,09:00.0,4,22:00,422
7608776745,U,OB,1,5,1320,821190,69,44:00.0,4,18:00,422
7608776754,U,OB,1,1,635,821190,39,08:00.0,5,21:00,422
7608776790,U,OB,1,1,720,843351,95,03:00.0,5,21:00,422
760877680X,U,OB,1,1,30,843351,95,16:00.0,5,21:00,422
7608776837,U,OB,1,1,520,843351,95,25:00.0,5,21:00,422
7608776864,U,OB,1,1,170,842193,38,49:00.0,6,20:00,422
7608776864,U,CTY,1,1,170,842193,N   ,23:00.0,7,15:00,422
7608776873,U,OB,1,1,170,842193,38,56:00.0,6,20:00,422
7608776882,U,OB,1,1,511,842193,38,02:00.0,6,21:00,422
7608776891,U,OB,1,1,2077,842193,38,08:00.0,6,21:00,422
7608776900,U,OB,1,2,960,842193,38,30:00.0,6,21:00,422
760877691X,U,IB,1,5,4500,842193,129,48:00.0,5,21:00,422
7608776929,U,OB,1,3,1400,310506,75,46:00.0,4,20:00,422
7608776938,U,OB,1,6,4350,310506,75,12:00.0,4,21:00,422
7608776947,U,OB,1,1,684,310552,23,05:00.0,4,0:00,422
7608776947,U,OB,1,1,684,310552,48,26:00.0,3,19:00,422
7608776956,U,OB,1,1,65,113979,58,51:00.0,3,21:00,422
7608776974,U,OB,1,1,65,113979,58,40:00.0,3,21:00,422
7608776983,U,OB,1,1,65,113979,58,45:00.0,3,21:00,422
7608776992,U,OB,1,1,65,113979,58,46:00.0,3,22:00,422
7608777001,U,OB,1,1,65,113979,58,20:00.0,3,22:00,422
7608777010,U,OB,1,1,65,113979,58,47:00.0,3,21:00,422
7608777039,U,OB,1,1,65,113979,58,36:00.0,3,21:00,422
7608777048,U,OB,1,1,65,113979,58,22:00.0,3,21:00,422
7608777057,U,OB,1,1,65,113979,58,25:00.0,3,22:00,422
7608777066,U,OB,1,1,65,113979,58,29:00.0,3,22:00,422
7608777075,U,OB,1,1,65,113979,58,57:00.0,3,21:00,422
7608777084,U,OB,1,1,65,113979,58,52:00.0,3,22:00,422
7608777093,U,OB,1,1,65,113979,58,30:00.0,3,22:00,422
7608777102,U,OB,1,1,65,113979,58,54:00.0,3,21:00,422
760877713X,U,OB,1,1,65,903344,50,54:00.0,2,22:00,422
7608777149,U,OB,1,1,65,903344,50,56:00.0,2,22:00,422
7608777149,U,OB,1,1,65,903344,5,41:00.0,5,3:00,422
7608777158,U,OB,1,1,65,903344,50,11:00.0,2,23:00,422
7608777194,U,OB,1,1,65,903344,50,58:00.0,2,22:00,422
760878076X,U,OB,1,1,1460,560385,72,29:00.0,2,21:00,422
7608780779,U,OB,1,1,1660,560385,72,35:00.0,2,21:00,422
7608780970,U,OB,1,8,2170,530419,31,34:00.0,5,21:00,422
7608780999,U,OB,1,5,1705,561048,26,58:00.0,5,20:00,422
7608781017,U,OB,1,1,150,310506,55,22:00.0,5,21:00,422
7608781026,U,OB,1,9,4350,830890,40,32:00.0,3,22:00,422
7608781035,U,OB,1,6,1995,830890,69,23:00.0,5,19:00,422
7608781035,U,OB,1,6,1995,830890,34,21:00.0,5,21:00,422
760878120X,U,OB,1,4,2050,310506,55,14:00.0,5,21:00,422
7608781457,U,OB,1,2,695,830890,76,56:00.0,6,18:00,422
7608781466,U,OB,1,1,345,830890,76,03:00.0,6,19:00,422
7608781475,U,OB,1,1,340,830890,76,07:00.0,6,19:00,422
7608781484,U,OB,1,1,355,830890,76,08:00.0,6,20:00,422
7608781493,U,OB,1,1,345,830890,76,25:00.0,6,19:00,422
7608781502,U,OB,1,1,350,830890,76,20:00.0,6,19:00,422
7608781511,U,OB,1,1,340,830890,76,12:00.0,6,19:00,422
7608781520,U,CTY,1,1,100,830890,231,23:00.0,1,2:00,422
7608781520,U,CTY,1,1,100,830890,231,02:00.0,3,3:00,422
7608781520,U,OB,1,1,100,830890,76,26:00.0,6,20:00,422
760878153X,U,OB,1,1,225,830890,76,43:00.0,6,18:00,422
7608781549,U,OB,1,1,230,830890,76,22:00.0,6,20:00,422
7608781558,U,OB,1,1,245,830890,76,17:00.0,6,20:00,422
7608781567,U,IB,1,1,185,830890,154,12:00.0,6,20:00,422
7608781567,U,IB,1,1,185,830890,154,12:00.0,6,20:00,422
7608781576,U,OB,1,1,75,830890,73,16:00.0,5,18:00,422
7608781585,U,IB,1,4,1515,830890,103,09:00.0,4,19:00,422
7608781594,U,OB,1,1,200,830890,52,47:00.0,3,18:00,422
7608781603,U,OB,1,3,900,830890,52,14:00.0,3,19:00,422
7608781612,U,CTY,1,1,325,830890,O4  ,20:00.0,5,8:00,422
7608781612,U,OB,1,1,325,830890,52,21:00.0,3,19:00,422
7608781621,U,OB,1,1,222,830890,32,24:00.0,2,18:00,422
7608781630,U,OB,1,1,904,830890,55,53:00.0,4,19:00,422
760878164X,U,OB,1,2,2094,830890,55,19:00.0,4,20:00,422
7608781659,U,OB,1,1,602,830890,55,11:00.0,4,20:00,422
7608781668,U,OB,1,1,280,830890,55,12:00.0,4,20:00,422
7608781677,U,OB,1,5,10440,830890,84,28:00.0,3,19:00,422
7608781686,U,OB,1,1,1500,830890,84,35:00.0,3,19:00,422
7608781695,U,OB,1,3,812,830890,84,07:00.0,3,20:00,422
7608781704,U,OB,1,1,525,830890,32,58:00.0,2,19:00,422
7608781713,U,OB,1,1,1500,830890,58,45:00.0,2,20:00,422
7608781713,U,OB,1,1,1500,830890,32,46:00.0,2,19:00,422
7608781731,U,OB,1,1,910,830890,32,55:00.0,2,20:00,422
7608781740,U,OB,1,5,2935,830890,32,49:00.0,2,21:00,422
760878175X,U,OB,1,1,1365,830890,32,38:00.0,2,21:00,422
760878395X,U,OB,1,1,157,530419,31,23:00.0,3,0:00,422
7608783978,U,OB,1,1,490,530419,31,19:00.0,3,2:00,422
7608783987,U,OB,1,1,513,530419,31,28:00.0,3,1:00,422
7608783996,U,OB,1,1,230,530419,31,11:00.0,3,2:00,422
7608784005,U,OB,1,1,200,530419,31,37:00.0,3,0:00,422
7608784014,U,OB,1,1,180,530419,31,20:00.0,3,0:00,422
7608784023,U,OB,1,1,313,530419,31,18:00.0,3,0:00,422
7608784032,U,OB,1,1,232,530419,31,15:00.0,3,1:00,422
7608784041,U,OB,1,1,520,530419,31,14:00.0,3,2:00,422
7608784050,U,OB,1,1,418,530419,31,02:00.0,3,2:00,422
760878406X,U,OB,1,1,436,530419,31,04:00.0,3,2:00,422
7608784079,U,OB,1,1,480,530419,31,23:00.0,3,1:00,422
7608784088,U,OB,1,1,256,530419,31,20:00.0,3,1:00,422
7608784097,U,OB,1,1,318,559259,73,54:00.0,4,0:00,422
7608784106,U,OB,1,1,672,559259,73,09:00.0,4,1:00,422
7608784115,U,OB,1,1,310,559259,73,50:00.0,4,1:00,422
7608784124,U,OB,1,1,182,559259,73,22:00.0,4,1:00,422
7608784133,U,OB,1,1,218,559259,73,25:00.0,4,1:00,422
7608784142,U,OB,1,1,192,559259,73,30:00.0,4,1:00,422
7608784160,U,OB,1,1,202,559259,73,31:00.0,4,2:00,422
760878417X,U,OB,1,1,250,559259,73,59:00.0,4,0:00,422
7608784189,U,OB,1,1,342,559259,73,18:00.0,4,2:00,422
7608784198,U,OB,1,1,350,559259,73,04:00.0,4,1:00,422
7608784207,U,OB,1,1,550,559259,73,32:00.0,4,1:00,422
7608784216,U,OB,1,1,430,559259,73,28:00.0,4,2:00,422
7608784225,U,OB,1,1,264,559259,73,14:00.0,4,2:00,422
7608784234,U,OB,1,1,250,559259,73,24:00.0,4,2:00,422
7608784243,U,OB,1,1,416,559259,73,13:00.0,4,1:00,422
7608784252,U,OB,1,4,5742,559259,73,06:00.0,4,2:00,422
7608784261,U,IB,1,1,268,830887,105,03:00.0,5,1:00,422
7608784270,U,IB,1,1,332,830887,105,59:00.0,5,0:00,422
760878428X,U,IB,1,1,288,830887,105,55:00.0,5,0:00,422
7608784299,U,IB,1,1,204,830887,105,27:00.0,5,1:00,422
7608784308,U,IB,1,1,1076,830887,105,09:00.0,5,1:00,422
7608784317,U,IB,1,1,814,830887,105,06:00.0,5,1:00,422
7608784326,U,OB,1,10,6062,558869,75,17:00.0,5,20:00,422
7608784335,U,OB,1,1,190,558869,75,49:00.0,5,21:00,422
7608784344,U,OB,1,1,314,558869,75,17:00.0,5,22:00,422
7608784353,U,OB,1,1,324,558869,75,29:00.0,5,21:00,422
7608784362,U,OB,1,1,174,558869,75,26:00.0,5,21:00,422
7608784371,U,OB,1,1,236,558869,75,24:00.0,5,21:00,422
7608784380,U,OB,1,1,200,558869,75,59:00.0,5,21:00,422
760878439X,U,OB,1,1,1366,558869,75,20:00.0,5,21:00,422
7608784409,U,OB,1,1,184,558869,75,18:00.0,5,21:00,422
7608784418,U,OB,1,1,358,558869,75,23:00.0,5,22:00,422
7608784436,U,OB,1,1,570,558869,75,19:00.0,5,22:00,422
7608784445,U,OB,1,1,582,558869,75,57:00.0,5,21:00,422
7608784454,U,OB,1,1,856,558869,75,27:00.0,5,22:00,422
7608784463,U,OB,1,1,306,558373,60,21:00.0,7,4:00,422
7608784472,U,OB,1,1,230,558373,60,17:00.0,7,4:00,422
7608784481,U,OB,1,1,166,558373,60,13:00.0,7,4:00,422
7608784490,U,OB,1,1,332,558373,60,24:00.0,7,3:00,422
760878450X,U,OB,1,1,284,558373,60,40:00.0,7,3:00,422
7608784519,U,OB,1,1,262,558373,60,51:00.0,7,3:00,422
7608784528,U,OB,1,1,302,558373,60,33:00.0,7,4:00,422
7608784537,U,OB,1,1,262,558373,60,29:00.0,7,3:00,422
7608786728,U,OB,1,2,730,842650,60,28:00.0,3,19:00,422
7608786737,U,OB,1,1,722,842650,60,21:00.0,3,19:00,422
7608786746,U,OB,1,2,1260,842029,63,33:00.0,5,19:00,422
7608786755,U,OB,1,3,615,842029,63,08:00.0,5,19:00,422
7608786957,U,OB,1,1,279,559046,76,42:00.0,2,23:00,422
7608787177,U,OB,1,1,1530,559046,76,35:00.0,2,22:00,422
7608789972,U,OB,1,1,186,830887,48,17:00.0,3,22:00,422
7608789981,U,OB,1,1,250,830887,48,19:00.0,3,22:00,422
7608789990,U,OB,1,1,124,830887,48,14:00.0,3,22:00,422
760879000X,U,OB,1,6,1500,830887,48,15:00.0,3,22:00,422
7608790028,U,OB,1,1,150,558194,26,35:00.0,4,22:00,422
7608790037,U,OB,1,1,310,558194,26,41:00.0,4,22:00,422
7608790046,U,OB,1,1,180,558373,60,22:00.0,7,5:00,422
7608790055,U,OB,1,2,284,558373,60,19:00.0,7,5:00,422
760879022X,U,IB,1,1,158,558470,116,54:00.0,2,12:00,422
760879022X,U,CTY,1,1,158,558470,231,31:00.0,3,1:00,422
7608790248,U,OB,1,1,129,842082,51,39:00.0,2,22:00,422
7608790257,U,OB,1,1,445,842082,51,49:00.0,2,22:00,422
7608790266,U,OB,1,1,606,842082,51,44:00.0,2,22:00,422
7608790302,U,OB,1,1,71,111483,22,03:00.0,6,1:00,422
7608790311,U,OB,1,1,72,111483,22,01:00.0,6,1:00,422
7608790320,U,OB,1,1,180,111483,22,05:00.0,6,1:00,422
760879033X,U,OB,1,2,195,531239,89,27:00.0,7,3:00,422
7608790349,U,OB,1,3,270,531239,89,31:00.0,7,3:00,422
7608790358,U,OB,1,1,140,531239,89,21:00.0,7,3:00,422
7608790367,U,OB,1,1,141,559443,75,39:00.0,2,22:00,422
7608790376,U,OB,1,1,520,559443,75,42:00.0,2,22:00,422
7608790394,U,OB,1,4,96,843233,43,28:00.0,5,0:00,422
7608790403,U,OB,1,3,101,843233,43,30:00.0,5,0:00,422
7608790412,U,OB,1,1,219,843233,43,34:00.0,5,0:00,422
7608790421,U,OB,1,8,432,843233,43,38:00.0,5,0:00,422
7608790459,U,OB,1,2,390,530751,32,54:00.0,7,1:00,422
7608790486,U,OB,1,1,1817,530751,32,27:00.0,7,1:00,422
7608790495,U,OB,1,1,477,530751,32,32:00.0,7,1:00,422
7608818040,U,IB,1,1,232,133623,164,28:00.0,1,2:00,873
760881816X,U,IB,1,2,1355,125468,111,07:00.0,2,13:00,873
7608818197,U,IB,1,2,771,130805,117,07:00.0,3,4:00,873
7608818298,U,IB,1,3,884,133623,164,18:00.0,1,3:00,873
7608818316,U,IB,1,3,990,133623,164,54:00.0,1,2:00,873
7608818316,U,IB,1,3,990,133623,119,27:00.0,1,6:00,873
7608818316,U,IB,1,3,990,133623,121,09:00.0,1,6:00,873
7608818316,U,IB,1,3,990,133623,119,27:00.0,1,6:00,873
7608818361,U,IB,1,5,1256,125468,111,40:00.0,2,14:00,873
7608818444,U,IB,1,4,1030,125468,111,50:00.0,2,12:00,873
7608818581,U,IB,1,3,1035,133623,164,09:00.0,1,3:00,873
7608818747,U,IB,1,3,655,128772,143,45:00.0,1,1:00,873
7608818774,U,IB,1,7,2669,125522,158,34:00.0,2,14:00,873
