Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
7796159158,U,IB,1,3,1905,PAMT161410,114,10:00.0,4,10:00,326
7796159176,U,IB,1,1,785,PAMT161410,114,10:00.0,4,10:00,326
7796160817,U,IB,1,1,505,PAMT130708,129,05:00.0,4,15:00,326
7796288150,U,OB,1,1,155,135103,85,28:00.0,3,12:00,160
7796289077,U,OB,1,1,9,116998,81,21:00.0,3,7:00,160
7796290067,U,OB,1,1,134,134858,64,47:00.0,4,7:00,160
7796290599,U,OB,1,1,155,127759,69,35:00.0,6,9:00,160
7796291158,U,OB,1,3,300,132951,79,11:00.0,5,0:00,160
7796291194,U,OB,1,2,158,132951,79,13:00.0,5,0:00,160
7796291331,U,OB,1,1,135,290132,77,49:00.0,5,14:00,160
779629267X,U,OB,1,1,228,133451,77,37:00.0,6,6:00,160
7796293834,U,IB,1,1,37,135566,114,43:00.0,6,17:00,160
7796296227,U,OB,1,2,405,559040,70,19:00.0,3,21:00,160
7796296236,U,OB,1,1,115,559040,70,10:00.0,3,21:00,160
7796296281,U,OB,1,1,135,559040,70,14:00.0,3,21:00,160
7796296676,U,IB,1,1,77,530044,116,14:00.0,3,4:00,160
7796296768,U,OB,1,1,106,139661,68,58:00.0,3,0:00,160
7796297051,U,OB,1,1,165,124060,68,38:00.0,6,9:00,160
7796297666,U,OB,1,1,130,136602,70,43:00.0,6,8:00,160
7796298041,U,IB,1,1,130,123993,100,50:00.0,6,2:00,160
7796298739,U,IB,1,2,285,559329,162,38:00.0,7,4:00,160
779629982X,U,OB,1,1,212,133610,72,47:00.0,1,11:00,160
7796300535,U,OB,1,2,97,131640,70,33:00.0,3,18:00,160
7796300856,U,OB,1,1,26,130840,72,55:00.0,4,16:00,160
7796301296,U,OB,1,1,225,126379,85,45:00.0,6,22:00,160
7796301379,U,OB,1,1,135,126379,85,18:00.0,6,23:00,160
7796301644,U,OB,1,1,85,137487,69,08:00.0,6,20:00,160
7796302221,U,IB,1,1,484,139897,116,26:00.0,7,21:00,160
7796688220,U,OB,1,1,450,202118,72,47:00.0,6,10:00,155
7796688523,U,OB,1,1,480,133971,69,48:00.0,7,23:00,155
7796688532,U,OB,1,1,260,134211,75,56:00.0,7,5:00,155
7796688770,U,IB,1,1,720,131975,102,35:00.0,6,21:00,155
7797164163,U,OB,1,1,257,128065,74,34:00.0,7,16:00,122
7797218357,U,OB,1,1,311,PASC634725,69,53:00.0,4,6:00,431
7797219035,U,OB,1,1,224,PAMT161359,79,03:00.0,5,5:00,431
7797219080,U,OB,1,1,235,PAMT161359,79,49:00.0,5,5:00,431
7797219136,U,OB,1,2,1130,PAMT161359,79,06:00.0,5,5:00,431
7797220043,U,OB,1,1,201,PAMT161410,70,46:00.0,7,9:00,431
7797220391,U,IB,1,1,505,PAMT170056,116,08:00.0,2,15:00,431
7797220786,U,OB,1,1,315,134700,60,21:00.0,6,4:00,431
7797238056,U,IB,1,1,685,132378,112,21:00.0,1,0:00,525
7797840416,U,OB,1,5,4459,137487,69,14:00.0,6,20:00,198
7798305579,U,OB,1,2,568,140145,68,24:00.0,6,7:00,218
7799163056,U,OB,1,1,150,140158,72,01:00.0,6,17:00,617
7799384742,U,CTY,1,1,736,132323,J16 ,43:00.0,6,14:00,621
7799384742,U,CTY,1,1,736,132323,R5  ,29:00.0,6,23:00,621
7799385173,U,OB,1,1,200,430161,66,03:00.0,4,20:00,621
7799409382,U,IB,1,2,714,PASC634725,116,04:00.0,1,14:00,431
7799450257,U,IB,1,1,196,558899,124,03:00.0,5,21:00,244
7799450266,U,IB,1,6,940,558899,124,51:00.0,5,20:00,244
7799450275,U,IB,1,1,840,558899,124,59:00.0,5,20:00,244
7799450284,U,IB,1,1,241,558899,124,08:00.0,5,20:00,244
7799450293,U,IB,1,1,225,558899,124,15:00.0,5,21:00,244
7799450302,U,IB,1,1,393,558899,124,05:00.0,5,20:00,244
7799450311,U,IB,1,1,113,558899,124,06:00.0,5,21:00,244
7799450320,U,IB,1,5,653,558899,124,54:00.0,5,20:00,244
779945033X,U,IB,1,3,1802,134630,122,17:00.0,5,3:00,244
7799450376,U,IB,1,1,27,558899,124,34:00.0,5,19:00,244
7799450614,U,IB,1,5,2621,430180,118,43:00.0,2,11:00,244
779945066X,U,IB,1,1,352,133215,114,19:00.0,1,5:00,244
7799450679,U,IB,1,1,212,133215,114,16:00.0,1,5:00,244
7799450688,U,IB,1,4,755,430180,118,59:00.0,2,11:00,244
7799450706,U,IB,1,9,2069,430180,118,31:00.0,2,12:00,244
7799450715,U,IB,1,2,797,430180,118,11:00.0,2,11:00,244
779945088X,U,IB,1,1,700,430569,137,51:00.0,5,6:00,244
7799450908,U,IB,1,1,323,430569,137,49:00.0,5,6:00,244
7799450917,U,IB,1,1,245,430569,137,18:00.0,5,7:00,244
7799450926,U,IB,1,6,1035,430569,137,47:00.0,5,7:00,244
7799451054,U,IB,1,2,268,126460,116,04:00.0,4,12:00,244
779945121X,U,IB,1,2,335,430569,137,29:00.0,5,7:00,244
7799451256,U,IB,1,7,2730,430569,137,13:00.0,5,7:00,244
7799451265,U,IB,1,1,497,430569,137,50:00.0,5,6:00,244
7799451274,U,IB,1,1,802,430569,137,33:00.0,5,7:00,244
7799451283,U,IB,1,1,444,430569,137,33:00.0,5,7:00,244
7799451292,U,IB,1,1,241,430569,137,20:00.0,5,7:00,244
7799451301,U,IB,1,1,430,430569,137,21:00.0,5,7:00,244
7799451310,U,IB,1,4,1805,430569,137,27:00.0,5,7:00,244
7799451339,U,IB,1,1,390,430569,137,22:00.0,5,7:00,244
7799451348,U,IB,1,2,164,430569,142,45:00.0,5,7:00,244
7799451348,U,IB,1,2,164,430569,137,44:00.0,5,7:00,244
7799451357,U,IB,1,1,420,430569,137,19:00.0,5,7:00,244
7799451366,U,IB,1,1,379,430569,137,22:00.0,5,7:00,244
7799451375,U,IB,1,2,230,390054,128,27:00.0,6,4:00,244
7799451375,U,IB,1,2,230,390054,128,27:00.0,6,4:00,244
7799451384,U,CTY,1,1,330,390054,174,33:00.0,6,4:00,244
7799451384,U,IB,1,1,330,390054,135,32:00.0,6,4:00,244
7799451393,U,IB,1,1,26,390054,135,36:00.0,6,4:00,244
779945143X,U,IB,1,1,224,126710,100,37:00.0,3,16:00,244
7799451449,U,IB,1,1,549,126710,100,33:00.0,3,18:00,244
7799451521,U,IB,1,2,320,531017,137,12:00.0,6,1:00,244
7799451530,U,IB,1,2,425,531017,137,13:00.0,6,1:00,244
779945154X,U,IB,1,1,373,531017,137,54:00.0,6,0:00,244
7799451559,U,IB,1,7,1210,531017,137,04:00.0,6,1:00,244
7799451568,U,IB,1,2,1054,531017,137,42:00.0,6,0:00,244
7799451577,U,IB,1,3,790,531017,137,26:00.0,6,1:00,244
7799451586,U,IB,1,1,355,531017,137,27:00.0,6,0:00,244
7799451595,U,IB,1,1,191,531017,137,26:00.0,6,0:00,244
7799451842,U,IB,1,1,197,560552,116,59:00.0,7,11:00,244
7799451851,U,IB,1,1,216,560552,116,47:00.0,7,11:00,244
7799451860,U,IB,1,1,287,560552,116,17:00.0,7,12:00,244
7799451898,U,IB,1,1,207,560552,116,38:00.0,7,11:00,244
7799451907,U,IB,1,2,507,560552,116,30:00.0,7,12:00,244
7799451916,U,IB,1,2,495,560552,116,03:00.0,7,12:00,244
7799451925,U,IB,1,1,216,560552,116,35:00.0,7,11:00,244
7799451934,U,IB,1,2,622,560552,121,04:00.0,7,18:00,244
7799451934,U,IB,1,2,622,560552,116,13:00.0,7,12:00,244
7799451943,U,IB,1,1,329,560552,116,40:00.0,7,11:00,244
7799451952,U,IB,1,2,400,560552,116,28:00.0,7,12:00,244
7799451961,U,IB,1,1,560,560552,116,06:00.0,7,12:00,244
779945198X,U,IB,1,1,338,560552,116,52:00.0,7,11:00,244
7799451999,U,IB,1,3,1205,560552,116,22:00.0,7,12:00,244
7799452008,U,IB,1,1,398,560552,116,16:00.0,7,12:00,244
7799452017,U,IB,1,1,368,560552,116,31:00.0,7,12:00,244
7799539018,U,OB,1,4,1927,118212,69,04:00.0,4,13:00,155
7799540026,U,OB,1,1,181,137118,60,21:00.0,4,9:00,155
7799540053,U,OB,1,4,2363,137118,60,35:00.0,4,11:00,155
7799554243,U,IB,1,1,574,290917,126,39:00.0,2,19:00,155
7799554308,U,OB,1,1,312,137118,60,23:00.0,4,11:00,155
7799554371,U,OB,1,10,3498,137118,60,34:00.0,4,7:00,155
7799589672,U,OB,1,1,419,119565,77,11:00.0,7,6:00,431
7799589975,U,OB,1,1,440,PAMT161359,79,12:00.0,5,9:00,431
7799590213,U,OB,1,1,295,PAMT170056,79,29:00.0,7,7:00,431
779959058X,U,OB,1,2,861,PAMT161410,70,39:00.0,7,12:00,431
7799590781,U,OB,1,2,689,134051,71,18:00.0,4,3:00,431
7799590828,U,OB,1,1,306,134051,71,18:00.0,4,3:00,431
7799590974,U,IB,1,1,529,290164,100,19:00.0,5,16:00,431
7801749478,U,IB,1,3,2140,842096,153,43:00.0,4,7:00,324
7820005143,U,OB,1,3,3621,126083,51,33:00.0,2,9:00,111
782000518X,U,OB,1,2,1051,136720,66,07:00.0,3,11:00,111
7820010780,U,OB,1,1,245,132075,68,53:00.0,6,12:00,111
7820011157,U,OB,1,2,1126,531065,69,37:00.0,6,6:00,111
7820016877,U,OB,1,1,350,291155,64,35:00.0,5,19:00,111
7820016895,U,OB,1,3,2154,261405,75,21:00.0,5,5:00,111
7820021322,U,IB,1,1,1581,131975,102,40:00.0,6,21:00,111
7820022276,U,OB,1,1,107,134601,71,21:00.0,5,0:00,111
7820041068,U,OB,1,1,451,133277,72,56:00.0,1,3:00,111
7820041077,U,OB,1,1,310,133277,72,53:00.0,1,3:00,111
7820041095,U,OB,1,1,1220,123702,76,22:00.0,7,21:00,111
7820352148,U,OB,1,1,351,135351,79,41:00.0,4,9:00,881
782035223X,U,OB,1,1,84,130524,68,39:00.0,6,0:00,881
7820680460,U,OB,1,1,328,131867,89,54:00.0,5,17:00,688
7820680525,U,OB,1,1,198,131867,89,47:00.0,5,17:00,688
7820680635,U,OB,1,1,196,131867,89,48:00.0,5,17:00,688
7820681946,U,OB,1,1,174,211740,66,39:00.0,6,1:00,688
7820711765,U,CTY,1,2,1075,249010,176,26:00.0,7,19:00,202
7820711792,U,CTY,1,2,760,249010,176,59:00.0,7,20:00,202
7820735498,U,CTY,1,1,1400,124338,DP  ,15:00.0,6,8:00,202
7820735498,U,IB,1,1,1400,124338,117,18:00.0,6,8:00,202
7820737770,U,OB,1,2,3575,132120,81,48:00.0,7,12:00,202
7821440221,U,OB,1,2,980,290938,83,26:00.0,5,12:00,153
7821440479,U,IB,1,1,200,TTMS801008,135,57:00.0,1,8:00,153
7821440479,U,IB,1,1,200,TTMS801008,109,07:00.0,1,17:00,153
7821440488,U,IB,1,1,190,TTMS801008,115,16:00.0,1,17:00,153
7821440488,U,IB,1,1,190,TTMS801008,135,49:00.0,1,12:00,153
7821440515,U,IB,1,1,192,TTMS801008,135,47:00.0,1,12:00,153
7821440524,U,IB,1,1,146,TTMS801008,115,16:00.0,1,17:00,153
7821440524,U,IB,1,1,146,TTMS801008,135,43:00.0,1,12:00,153
7821440625,U,IB,1,1,99,TTMS801008,135,38:00.0,1,9:00,153
7821440634,U,IB,1,1,1149,TTMS801008,135,52:00.0,1,12:00,153
7821440717,U,IB,1,1,233,TTMS801008,135,36:00.0,1,8:00,153
7821440735,U,IB,1,1,122,TTMS801008,135,20:00.0,1,8:00,153
7821440762,U,OB,1,1,183,128029,74,10:00.0,6,9:00,153
7821441038,U,IB,1,1,249,135810,161,28:00.0,5,4:00,153
7821441074,U,IB,1,2,624,135810,161,33:00.0,5,4:00,153
7821441157,U,OB,1,1,183,133586,98,14:00.0,5,16:00,153
7821441202,U,OB,1,1,229,133586,98,54:00.0,5,16:00,153
7821441377,U,IB,1,1,178,128359,161,01:00.0,6,18:00,153
7821441404,U,IB,1,1,98,128359,161,03:00.0,6,18:00,153
7821441431,U,IB,1,2,214,128359,161,00:00.0,6,18:00,153
7821690444,U,OB,1,1,276,124094,70,09:00.0,6,1:00,647
7822315033,U,OB,1,1,1202,OWEL53405,79,40:00.0,6,6:00,326
7822687520,U,IB,1,4,3210,135747,146,45:00.0,5,11:00,356
7822687520,U,IB,1,4,3210,135747,164,44:00.0,5,11:00,356
782268753X,U,IB,1,1,182,136578,128,46:00.0,6,16:00,356
7822687549,U,IB,1,3,484,136578,128,22:00.0,6,17:00,356
7822687558,U,IB,1,2,402,136578,128,26:00.0,6,17:00,356
7822687567,U,IB,1,1,274,R62110842,137,37:00.0,7,6:00,356
7822687576,U,IB,1,2,355,R62110842,137,32:00.0,7,6:00,356
7822687630,U,CTY,1,5,1085,127259,171,35:00.0,4,17:00,356
7822767665,U,OB,1,1,1000,134601,71,08:00.0,5,2:00,211
7822768031,U,OB,1,2,1551,291155,64,43:00.0,5,17:00,211
7822769131,U,OB,1,5,4560,430349,81,58:00.0,6,15:00,211
7822769297,U,OB,1,1,1125,137900,71,13:00.0,7,0:00,211
7822769782,U,OB,1,2,1537,137900,71,58:00.0,6,23:00,211
7823267725,U,OB,1,1,483,127439,87,34:00.0,3,10:00,272
7823267734,U,OB,1,2,1112,127439,87,29:00.0,3,10:00,272
7823267734,U,IB,1,2,1112,127439,134,14:00.0,3,21:00,272
7823267761,U,OB,1,1,186,127439,87,23:00.0,3,10:00,272
7823268138,U,IB,1,1,505,139663,153,15:00.0,7,10:00,272
7823268156,U,IB,1,1,583,139663,153,06:00.0,7,10:00,272
7823987776,U,OB,1,1,155,134693,62,25:00.0,1,19:00,682
7823987940,U,OB,1,1,136,134693,62,34:00.0,1,19:00,682
7823988335,U,OB,1,1,140,127240,64,05:00.0,5,2:00,682
7823988820,U,OB,1,1,355,127630,40,46:00.0,5,18:00,682
7823997593,U,IB,1,1,144,131975,102,17:00.0,6,21:00,152
7823997620,U,IB,1,1,205,131975,102,05:00.0,6,21:00,152
782399862X,U,OB,1,1,235,137706,72,44:00.0,7,17:00,152
7823998931,U,OB,1,1,168,137706,72,45:00.0,7,17:00,152
7823999683,U,IB,1,1,206,131975,102,37:00.0,6,20:00,152
7824027513,U,IB,1,1,204,127924,159,43:00.0,7,8:00,251
7824027531,U,IB,1,2,1518,127763,158,21:00.0,4,16:00,251
7824027623,U,IB,1,3,2484,127763,158,06:00.0,4,16:00,251
7824027623,U,IB,1,3,2484,127763,156,28:00.0,4,21:00,251
7825757510,U,IB,1,1,96,530289,113,23:00.0,3,20:00,324
782575752X,U,IB,1,2,337,251441,129,52:00.0,3,18:00,324
7825757539,U,IB,1,3,477,251441,129,46:00.0,3,18:00,324
7825757548,U,IB,1,2,486,251441,129,49:00.0,3,18:00,324
7825757557,U,IB,1,4,1375,251441,129,58:00.0,3,18:00,324
7825757566,U,IB,1,3,721,251441,123,31:00.0,3,21:00,324
7825757566,U,IB,1,3,721,251441,129,01:00.0,3,19:00,324
7825757575,U,IB,1,2,289,251441,129,05:00.0,3,19:00,324
7825757584,U,IB,1,5,1055,251441,129,27:00.0,3,18:00,324
7825757593,U,IB,1,2,546,251441,129,41:00.0,3,18:00,324
7825757602,U,CTY,1,3,676,251441,R   ,03:00.0,4,3:00,324
7825757602,U,IB,1,3,676,251441,129,37:00.0,3,18:00,324
7825757611,U,IB,1,3,429,251441,129,55:00.0,3,18:00,324
7825757620,U,IB,1,9,2400,530289,113,40:00.0,3,21:00,324
782575763X,U,IB,1,4,737,530289,113,57:00.0,3,20:00,324
7825757649,U,IB,1,3,560,530289,113,11:00.0,3,21:00,324
7825757658,U,IB,1,2,331,530289,113,06:00.0,3,21:00,324
7825757667,U,IB,1,6,1678,530289,113,30:00.0,3,21:00,324
7825757667,U,OB,1,6,1678,530289,91,16:00.0,4,0:00,324
7825757676,U,IB,1,3,687,530289,113,43:00.0,3,20:00,324
7825757685,U,IB,1,3,585,251523,162,45:00.0,5,12:00,324
7825757694,U,IB,1,4,971,251523,162,56:00.0,5,12:00,324
7825757703,U,IB,1,2,278,251523,162,48:00.0,5,12:00,324
7825757988,U,IB,1,4,883,251523,162,03:00.0,5,13:00,324
7825757997,U,IB,1,3,287,251523,162,27:00.0,5,13:00,324
7825758006,U,IB,1,2,604,251523,162,17:00.0,5,13:00,324
7825758015,U,IB,1,3,1070,251523,162,17:00.0,5,12:00,324
7825758024,U,IB,1,3,869,251523,162,59:00.0,5,12:00,324
7825758354,U,IB,1,1,250,251523,111,53:00.0,5,11:00,324
7825758354,U,IB,1,1,250,251523,111,53:00.0,5,11:00,324
7825758363,U,IB,1,3,859,390047,162,18:00.0,5,17:00,324
7825758372,U,IB,1,1,195,390047,162,32:00.0,5,16:00,324
7825758381,U,IB,1,3,416,390047,162,14:00.0,5,17:00,324
7825758390,U,IB,1,2,520,390047,162,08:00.0,5,17:00,324
782575840X,U,IB,1,4,1131,390047,162,27:00.0,5,17:00,324
7825758419,U,IB,1,3,685,390047,162,16:00.0,5,16:00,324
7825758428,U,IB,1,3,675,390047,162,20:00.0,5,16:00,324
7825758437,U,IB,1,2,585,390047,162,46:00.0,5,16:00,324
7825758446,U,IB,1,3,724,390047,162,10:00.0,5,17:00,324
7825758455,U,IB,1,4,750,390047,162,20:00.0,5,17:00,324
7825758464,U,IB,1,2,238,390047,162,50:00.0,5,15:00,324
7825758473,U,IB,1,3,719,251207,130,53:00.0,5,23:00,324
7825758482,U,IB,1,5,1114,251207,130,45:00.0,5,23:00,324
7825758491,U,IB,1,3,977,251207,130,50:00.0,5,23:00,324
7825758538,U,IB,1,1,376,251523,162,48:00.0,5,11:00,324
7825758547,U,IB,1,7,1560,251207,130,39:00.0,5,23:00,324
7825758556,U,IB,1,3,803,251207,130,36:00.0,5,23:00,324
7825758565,U,IB,1,7,1468,251207,130,31:00.0,5,23:00,324
7825758574,U,IB,1,8,2101,251207,130,16:00.0,5,23:00,324
7825758583,U,IB,1,2,908,251207,130,24:00.0,5,23:00,324
7825758868,U,IB,1,2,1804,430442,130,20:00.0,6,9:00,324
7825758877,U,IB,1,2,176,430442,130,39:00.0,6,8:00,324
7825758886,U,IB,1,3,719,430442,130,15:00.0,6,9:00,324
7825758895,U,IB,1,2,443,430442,130,20:00.0,6,8:00,324
7825758904,U,IB,1,2,526,430442,130,33:00.0,6,9:00,324
7825758913,U,IB,1,3,406,430442,130,26:00.0,6,9:00,324
7825758922,U,IB,1,2,301,430442,130,08:00.0,6,8:00,324
7825759014,U,IB,1,7,4290,430442,130,17:00.0,6,10:00,324
7825759041,U,IB,1,5,4281,430442,130,49:00.0,6,7:00,324
7825759151,U,IB,1,3,786,430880,118,24:00.0,7,21:00,324
7825759160,U,IB,1,3,942,430880,118,27:00.0,7,20:00,324
782575917X,U,IB,1,2,447,430880,118,35:00.0,7,21:00,324
7825759189,U,IB,1,5,689,430880,133,38:00.0,7,23:00,324
7825759189,U,IB,1,5,689,430880,118,03:00.0,7,23:00,324
7825759198,U,IB,1,4,848,430880,118,24:00.0,7,22:00,324
7825759207,U,IB,1,4,363,430880,118,19:00.0,7,22:00,324
7825759216,U,IB,1,7,1674,430880,118,15:00.0,7,23:00,324
7825759225,U,IB,1,3,758,430880,118,41:00.0,7,21:00,324
7825759234,U,IB,1,2,549,559699,164,21:00.0,7,6:00,324
7825759243,U,IB,1,2,842,559699,164,27:00.0,7,6:00,324
7825759252,U,IB,1,4,478,559699,164,22:00.0,7,7:00,324
7825759261,U,IB,1,3,725,559699,164,28:00.0,7,7:00,324
7825759270,U,IB,1,3,863,559699,164,24:00.0,7,7:00,324
782575928X,U,IB,1,9,885,559699,164,05:00.0,7,7:00,324
7825759299,U,IB,1,5,1762,559699,164,19:00.0,7,7:00,324
7825759308,U,IB,1,3,391,559699,164,52:00.0,7,4:00,324
7825759317,U,IB,1,2,908,559699,164,41:00.0,7,6:00,324
7825759326,U,IB,1,1,234,252415,116,02:00.0,7,0:00,324
7825759335,U,IB,1,1,235,252415,116,49:00.0,6,23:00,324
7825759344,U,IB,1,1,234,252415,116,53:00.0,6,23:00,324
7825759353,U,IB,1,1,503,252415,116,57:00.0,7,0:00,324
7825759362,U,IB,1,2,870,252415,116,54:00.0,7,0:00,324
782575939X,U,IB,1,5,1906,252415,116,20:00.0,7,0:00,324
7825759418,U,IB,1,1,100,252415,116,35:00.0,7,0:00,324
7825759427,U,IB,1,1,160,252415,116,38:00.0,7,0:00,324
7825759436,U,IB,1,1,175,252415,116,30:00.0,7,0:00,324
7825759445,U,IB,1,1,200,252415,116,33:00.0,7,0:00,324
7825759454,U,IB,1,1,590,252415,116,24:00.0,7,0:00,324
7825759463,U,IB,1,3,1775,252415,116,49:00.0,7,0:00,324
789023882X,U,OB,1,1,404,PAMT151312,66,21:00.0,3,2:00,389
7890238839,U,OB,1,1,886,OWEL53405,79,17:00.0,6,6:00,389
7891319387,U,OB,1,1,805,OWEL53673,64,20:00.0,6,1:00,389
7891319589,U,OB,1,1,1250,PAMT130708,60,49:00.0,6,17:00,389
7891344604,U,IB,1,1,165,OWEL2001,100,27:00.0,1,13:00,389
7891355788,U,IB,1,1,800,PAMT151312,129,26:00.0,1,12:00,389
7891355833,U,OB,1,1,940,119541,83,40:00.0,4,6:00,389
7933229490,U,OB,1,4,2017,131663,81,48:00.0,5,3:00,104
8076199115,U,IB,1,26,7200,558314,162,27:00.0,5,5:00,324
8090157686,U,OB,1,2,1586,137813,89,47:00.0,3,0:00,809
8111892321,U,OB,1,1,240,129583,73,08:00.0,3,6:00,811
811189234X,U,OB,1,1,295,135809,68,48:00.0,5,0:00,811
8136974211,U,OB,1,1,225,132737,64,33:00.0,3,14:00,813
8137454738,U,OB,1,4,3050,133342,78,27:00.0,5,4:00,813
8137454765,U,OB,1,2,785,135300,64,39:00.0,2,21:00,813
8199698022,U,OB,1,1,879,T730211723,76,08:00.0,2,2:00,819
8199698150,U,OB,1,1,370,558462,87,52:00.0,4,11:00,819
8302741301,U,OB,1,1,306,137851,62,31:00.0,3,12:00,830
8302741310,U,OB,1,1,141,137851,62,36:00.0,3,12:00,830
8302862696,U,OB,1,8,1016,125349,98,37:00.0,6,7:00,830
8303021976,U,IB,1,1,185,126594,100,32:00.0,2,9:00,830
8303539398,U,OB,1,1,115,118791,66,38:00.0,2,13:00,830
8303539407,U,OB,1,1,435,127126,64,01:00.0,3,17:00,830
8303539434,U,OB,1,1,208,133161,79,08:00.0,4,18:00,830
830355708X,U,OB,1,1,195,139741,62,51:00.0,2,12:00,830
8410148116,U,OB,1,3,4740,137285,83,38:00.0,2,6:00,841
8423294996,U,OB,1,1,490,133255,60,34:00.0,4,21:00,842
8423520981,U,IB,1,1,595,128680,155,46:00.0,4,7:00,842
8511133175,U,IB,1,1,183,131089,137,51:00.0,2,16:00,851
8511133368,U,OB,1,1,369,132380,87,47:00.0,7,0:00,851
8511248327,U,IB,1,1,210,132168,113,36:00.0,6,14:00,851
8511597750,U,IB,1,2,2004,131089,137,10:00.0,2,17:00,851
8511597952,U,OB,1,3,2094,125503,85,57:00.0,7,15:00,851
8511598026,U,OB,1,1,1496,261243,62,30:00.0,5,12:00,851
8511598035,U,OB,1,1,2264,132380,27,27:00.0,2,11:00,851
8511598035,U,OB,1,1,2264,132380,87,49:00.0,7,0:00,851
8511910251,U,IB,1,1,654,131349,159,35:00.0,4,7:00,851
8540362726,U,OB,1,2,411,134114,74,16:00.0,3,3:00,854
854038105X,U,IB,1,1,163,133204,115,05:00.0,6,12:00,854
8540381298,U,IB,1,37,1605,126748,102,51:00.0,1,3:00,854
8540381325,U,OB,1,1,275,132380,87,27:00.0,7,1:00,854
8540383130,U,IB,1,1,872,133680,157,16:00.0,5,0:00,854
8540383186,U,OB,1,1,1729,116964,68,33:00.0,6,20:00,854
8540383186,U,IB,1,1,1729,116964,121,08:00.0,7,0:00,854
8540384616,U,IB,1,5,6500,135895,113,23:00.0,2,18:00,854
8540395928,U,IB,1,1,300,291077,118,01:00.0,1,13:00,854
8540400593,U,OB,1,1,128,130845,70,58:00.0,2,2:00,854
8540401262,U,IB,1,2,765,132168,113,58:00.0,6,11:00,854
8579847613,U,IB,1,1,1770,123069,162,12:00.0,4,23:00,243
8594429646,U,OB,1,1,300,134800,78,48:00.0,5,4:00,859
8594521431,U,OB,1,1,500,136805,76,13:00.0,6,7:00,859
859452178X,U,OB,1,5,1918,530476,79,44:00.0,6,13:00,859
8594717269,U,OB,1,1,580,125503,85,06:00.0,7,15:00,859
8595335624,U,IB,1,1,2860,531024,128,44:00.0,7,11:00,859
875017260X,U,OB,1,1,690,132518,68,50:00.0,1,7:00,875
8759595291,U,OB,1,1,2228,138994,71,26:00.0,4,9:00,875
8818360193,U,OB,1,2,728,137837,70,04:00.0,1,4:00,881
8914879748,U,OB,1,7,8825,PAMT161359,81,09:00.0,4,12:00,891
8915126606,U,OB,1,1,150,123906,89,56:00.0,1,20:00,891
8915126633,U,OB,1,1,150,122662,79,26:00.0,7,4:00,891
8915126761,U,IB,1,1,537,130496,100,19:00.0,7,13:00,891
9021916916,U,IB,1,1,645,129601,130,04:00.0,2,5:00,251
9021917053,U,IB,1,1,1195,133250,155,45:00.0,6,19:00,251
9023964162,U,OB,1,2,1760,132247,66,22:00.0,7,23:00,418
902396419X,U,OB,1,1,554,126400,68,28:00.0,1,2:00,418
9023964218,U,OB,1,1,655,131345,74,43:00.0,4,15:00,418
9172099049,U,IB,1,2,688,126748,102,43:00.0,1,3:00,675
9172135980,U,IB,1,2,170,531024,128,47:00.0,7,10:00,675
9180168264,U,OB,1,1,65,123731,60,24:00.0,5,0:00,158
9180179071,U,IB,1,1,55,135696,116,20:00.0,2,17:00,158
9180179731,U,OB,1,1,135,291008,68,23:00.0,3,5:00,158
9180180438,U,OB,1,1,55,211184,66,30:00.0,4,22:00,158
9180180694,U,OB,1,1,175,140236,66,42:00.0,7,4:00,158
9180182409,U,CTY,1,1,268,136834,176,43:00.0,7,0:00,158
9180182802,U,OB,1,1,110,249139,89,12:00.0,6,10:00,158
9180183316,U,OB,1,1,270,130866,68,21:00.0,4,9:00,158
9180183518,U,OB,1,2,475,211140,71,36:00.0,4,5:00,158
9180183536,U,OB,1,1,68,132966,71,36:00.0,4,13:00,158
9180183738,U,IB,1,1,100,133715,100,11:00.0,4,13:00,158
9180184351,U,OB,1,1,95,139539,98,41:00.0,5,14:00,158
918018646X,U,OB,1,1,233,531253,66,26:00.0,5,5:00,158
9180187294,U,OB,1,1,185,202118,72,11:00.0,6,11:00,158
9180187597,U,OB,1,1,154,125072,76,56:00.0,5,16:00,158
9180187624,U,OB,1,1,154,125072,76,13:00.0,5,17:00,158
9180187642,U,OB,1,1,154,202118,72,21:00.0,6,12:00,158
9180561478,U,OB,1,1,179,WENP46743,72,23:00.0,5,8:00,830
9180561478,U,OB,1,1,179,WENP46743,96,24:00.0,5,8:00,830
9180563045,U,OB,1,1,104,129800,76,28:00.0,3,4:00,830
9180565209,U,OB,1,1,91,WENP373183,74,07:00.0,5,10:00,830
9180565227,U,OB,1,1,91,WENP373183,96,22:00.0,5,11:00,830
9180565227,U,OB,1,1,91,WENP373183,96,22:00.0,5,11:00,830
9181004951,U,OB,1,1,55,118791,66,08:00.0,2,13:00,833
9181005052,U,OB,1,1,70,118791,66,54:00.0,2,12:00,833
9181005272,U,OB,1,1,70,129602,68,26:00.0,4,2:00,833
9181005382,U,OB,1,1,90,129602,68,29:00.0,4,2:00,833
918100552X,U,OB,1,1,46,135436,89,01:00.0,3,16:00,833
9181005712,U,OB,1,1,46,202374,69,56:00.0,6,7:00,833
9181006024,U,OB,1,1,70,123044,62,30:00.0,1,11:00,833
9181006134,U,IB,1,1,70,138589,102,11:00.0,1,6:00,833
